venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
ICLR,pre_gpt,2013,Feature Learning in Deep Neural Networks - A Study on Speech Recognition Tasks,,journals/corr/abs-1301-3605,DBLP,feature learning in deep neural networks a study on speech recognition tasks,"Recent studies have shown that deep neural networks (DNNs) perform significantly better than shallow networks and Gaussian mixture models (GMMs) on large vocabulary speech recognition tasks. In this paper, we argue that the improved accuracy achieved by the DNNs is the result of their ability to extract discriminative internal representations that are robust to the many sources of variability in speech signals. We show that these representations become increasingly insensitive to small perturbations in the input with increasing network depth, which leads to better speech recognition performance with deeper networks. We also show that DNNs cannot extrapolate to test samples that are substantially different from the training examples. If the training data are sufficiently representative, however, internal features learned by the DNN are relatively stable with respect to speaker differences, bandwidth differences, and environment distortion. This enables DNN-based recognizers to perform as well or better than state-of-the-art systems based on GMMs or shallow networks without the need for explicit model adaptation or feature normalization.",Semantic Scholar DBLP identifier,Feature Learning in Deep Neural Networks - A Study on Speech Recognition Tasks,100.0,,5a568a54ed091a70cdfbc162ee602f39b718ba7a,abstract_found,,164
ICLR,pre_gpt,2013,Feature grouping from spatially constrained multiplicative interaction,,journals/corr/abs-1301-3391,DBLP,feature grouping from spatially constrained multiplicative interaction,"We present a feature learning model that learns to encode relationships between images. The model is defined as a Gated Boltzmann Machine, which is constrained such that hidden units that are nearby in space can gate each other's connections. We show how frequency/orientation ""columns"" as well as topographic filter maps follow naturally from training the model on image pairs. The model also helps explain why square-pooling models yield feature groups with similar grouping properties. Experimental results on synthetic image transformations show that spatially constrained gating is an effective way to reduce the number of parameters and thereby to regularize a transformation-learning model.",Semantic Scholar DBLP identifier,Feature grouping from spatially constrained multiplicative interaction,100.0,,a5696369c85bf5e6cb600a0187bdf19c27a53eb4,abstract_found,,102
ICLR,pre_gpt,2013,Gradient Driven Learning for Pooling in Visual Pipeline Feature Extraction Models,,journals/corr/abs-1301-3755,DBLP,gradient driven learning for pooling in visual pipeline feature extraction models,"Hyper-parameter selection remains a daunting task when building a pattern recognition architecture which performs well, particularly in recently constructed visual pipeline models for feature extraction. We re-formulate pooling in an existing pipeline as a function of adjustable pooling map weight parameters and propose the use of supervised error signals from gradient descent to tune the established maps within the model. This technique allows us to learn what would otherwise be a design choice within the model and specialize the maps to aggregate areas of invariance for the task presented. Preliminary results show moderate potential gains in classification accuracy and highlight areas of importance within the intermediate feature representation space.",Semantic Scholar DBLP identifier,Gradient Driven Learning for Pooling in Visual Pipeline Feature Extraction Models,100.0,,6db956ee62007e52a6437f9839700b01e6c1093e,abstract_found,,109
ICLR,pre_gpt,2013,Herded Gibbs Sampling,,journals/corr/abs-1301-4168,DBLP,herded gibbs sampling,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Hierarchical Data Representation Model - Multi-layer NMF,,journals/corr/abs-1301-6316,DBLP,hierarchical data representation model multi layer nmf,"In this paper, we propose a data representation model that demonstrates hierarchical feature learning using nsNMF. We extend unit algorithm into several layers. Experiments with document and image data successfully discovered feature hierarchies. We also prove that proposed method results in much better classification and reconstruction performance, especially for small number of features. feature hierarchies.",Semantic Scholar DBLP identifier,Hierarchical Data Representation Model - Multi-layer NMF,100.0,,7117db43a03fc9baa1f273d6221c1243dbbbbfe8,abstract_found,,55
ICLR,pre_gpt,2013,Indoor Semantic Segmentation using depth information,,journals/corr/abs-1301-3572,DBLP,indoor semantic segmentation using depth information,"This work addresses multi-class segmentation of indoor scenes with RGB-D inputs. While this area of research has gained much attention recently, most works still rely on hand-crafted features. In contrast, we apply a multiscale convolutional network to learn features directly from the images and the depth information. We obtain state-of-the-art on the NYU-v2 depth dataset with an accuracy of 64.5%. We illustrate the labeling of indoor scenes in videos sequences that could be processed in real-time using appropriate hardware such as an FPGA.",Semantic Scholar DBLP identifier,Indoor Semantic Segmentation using depth information,100.0,,8f3c7fc72635c3b95dc3530fdaceee1d4681548e,abstract_found,,83
ICLR,pre_gpt,2013,Information Theoretic Learning with Infinitely Divisible Kernels,,journals/corr/abs-1301-3551,DBLP,information theoretic learning with infinitely divisible kernels,"In this paper, we develop a framework for information theoretic learning based on infinitely divisible matrices. We formulate an entropy-like functional on positive definite matrices based on Renyi's axiomatic definition of entropy and examine some key properties of this functional that lead to the concept of infinite divisibility. The proposed formulation avoids the plug in estimation of density and brings along the representation power of reproducing kernel Hilbert spaces. As an application example, we derive a supervised metric learning algorithm using a matrix based analogue to conditional entropy achieving results comparable with the state of the art.",Semantic Scholar DBLP identifier,Information Theoretic Learning with Infinitely Divisible Kernels,100.0,,a45d4b15ce3adbb9f755377ace8405e7cc90efd5,abstract_found,,97
ICLR,pre_gpt,2013,Jitter-Adaptive Dictionary Learning - Application to Multi-Trial Neuroelectric Signals,,journals/corr/abs-1301-3611,DBLP,jitter adaptive dictionary learning application to multi trial neuroelectric signals,"Dictionary Learning has proven to be a powerful tool for many image processing tasks, where atoms are typically defined on small image patches. As a drawback, the dictionary only encodes basic structures. In addition, this approach treats patches of different locations in one single set, which means a loss of information when features are well-aligned across signals. This is the case, for instance, in multi-trial magneto- or electroencephalography (M/EEG). Learning the dictionary on the entire signals could make use of the alignement and reveal higher-level features. In this case, however, small missalignements or phase variations of features would not be compensated for. In this paper, we propose an extension to the common dictionary learning framework to overcome these limitations by allowing atoms to adapt their position across signals. The method is validated on simulated and real neuroelectric data.",Semantic Scholar DBLP identifier,Jitter-Adaptive Dictionary Learning - Application to Multi-Trial Neuroelectric Signals,100.0,,de850c11ea7e167296e2b965f264858e8cae2808,abstract_found,,138
ICLR,pre_gpt,2013,Joint Training Deep Boltzmann Machines for Classification,,journals/corr/abs-1301-3568,DBLP,joint training deep boltzmann machines for classification,"We introduce a new method for training deep Boltzmann machines jointly. Prior methods of training DBMs require an initial learning pass that trains the model greedily, one layer at a time, or do not perform well on classification tasks. In our approach, we train all layers of the DBM simultaneously, using a novel training procedure called multi-prediction training. The resulting model can either be interpreted as a single generative model trained to maximize a variational approximation to the generalized pseudolikelihood, or as a family of recurrent networks that share parameters and may be approximately averaged together using a novel technique we call the multi-inference trick. We show that our approach performs competitively for classification and outperforms previous methods in terms of accuracy of approximate inference and classification with missing inputs.",Semantic Scholar DBLP identifier,Joint Training Deep Boltzmann Machines for Classification,100.0,,73463ec3391df70d4c38de6a1e963830a85efbe6,abstract_found,,130
ICLR,pre_gpt,2013,Knowledge Matters: Importance of Prior Information for Optimization,,journals/corr/abs-1301-4083,DBLP,knowledge matters importance of prior information for optimization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Latent Relation Representations for Universal Schemas,,journals/corr/abs-1301-4293,DBLP,latent relation representations for universal schemas,"Traditional relation extraction predicts relations within some fixed and finite target schema. Machine learning approaches to this task require either manual annotation or, in the case of distant supervision, existing structured sources of the same schema. The need for existing datasets can be avoided by using a universal schema: the union of all involved schemas (surface form predicates as in OpenIE, and relations in the schemas of pre-existing databases). This schema has an almost unlimited set of relations (due to surface forms), and supports integration with existing structured data (through the relation types of existing databases). To populate a database of such schema we present a family of matrix factorization models that predict affinity between database tuples and relations. We show that this achieves substantially higher accuracy than the traditional classification approach. More importantly, by operating simultaneously on relations observed in text and in pre-existing structured DBs such as Freebase, we are able to reason about unstructured and structured data in mutually-supporting ways. By doing so our approach outperforms state-of-the-art distant supervision systems.",Semantic Scholar DBLP identifier,Latent Relation Representations for Universal Schemas,100.0,,82077f8d754b1c60c65d9e1144ed4a41ea695a01,abstract_found,,173
ICLR,pre_gpt,2013,Learnable Pooling Regions for Image Classification,,journals/corr/abs-1301-3516,DBLP,learnable pooling regions for image classification,"Biologically inspired, from the early HMAX model to Spatial Pyramid Matching, pooling has played an important role in visual recognition pipelines. Spatial pooling, by grouping of local codes, equips these methods with a certain degree of robustness to translation and deformation yet preserving important spatial information. Despite the predominance of this approach in current recognition systems, we have seen little progress to fully adapt the pooling strategy to the task at hand. This paper proposes a model for learning task dependent pooling scheme -- including previously proposed hand-crafted pooling schemes as a particular instantiation. In our work, we investigate the role of different regularization terms showing that the smooth regularization term is crucial to achieve strong performance using the presented architecture. Finally, we propose an efficient and parallel method to train the model. Our experiments show improved performance over hand-crafted pooling schemes on the CIFAR-10 and CIFAR-100 datasets -- in particular improving the state-of-the-art to 56.29% on the latter.",Semantic Scholar DBLP identifier,Learnable Pooling Regions for Image Classification,100.0,,f9def788d4ae040edb8bde18b8aeea635444a4d1,abstract_found,,159
ICLR,pre_gpt,2013,Learning Features with Structure-Adapting Multi-view Exponential Family Harmoniums,,journals/corr/abs-1301-3539,DBLP,learning features with structure adapting multi view exponential family harmoniums,"We proposea graphical model for multi-view feature extraction that automatically adapts its structure to achieve better representation of data distribution. The proposed model, structure-adapting multi-view harmonium (SA-MVH) has switch parameters that control the connection between hidden nodes and input views, and learn the switch parameter while training. Numerical experiments on synthetic and a real-world dataset demonstrate the useful behavior of the SA-MVH, compared to existing multi-view feature extraction methods.",Semantic Scholar DBLP identifier,Learning Features with Structure-Adapting Multi-view Exponential Family Harmoniums,100.0,,d4425d86e6edc3481311d004f7d9086fed469344,abstract_found,,69
ICLR,pre_gpt,2013,Learning New Facts From Knowledge Bases With Neural Tensor Networks and Semantic Word Vectors,,journals/corr/abs-1301-3618,DBLP,learning new facts from knowledge bases with neural tensor networks and semantic word vectors,"Knowledge bases provide applications with the benefit of easily accessible, systematic relational knowledge but often suffer in practice from their incompleteness and lack of knowledge of new entities and relations. Much work has focused on building or extending them by finding patterns in large unannotated text corpora. In contrast, here we mainly aim to complete a knowledge base by predicting additional true relationships between entities, based on generalizations that can be discerned in the given knowledgebase. We introduce a neural tensor network (NTN) model which predicts new relationship entries that can be added to the database. This model can be improved by initializing entity representations with word vectors learned in an unsupervised fashion from text, and when doing this, existing relations can even be queried for entities that were not present in the database. Our model generalizes and outperforms existing models for this problem, and can classify unseen relationships in WordNet with an accuracy of 75.8%.",Semantic Scholar DBLP identifier,Learning New Facts From Knowledge Bases With Neural Tensor Networks and Semantic Word Vectors,100.0,,8007fc25a1f5c03f7c8ac95ccf5cf8aa3d989092,abstract_found,,156
ICLR,pre_gpt,2013,Learning Stable Group Invariant Representations with Convolutional Networks,,journals/corr/abs-1301-3537,DBLP,learning stable group invariant representations with convolutional networks,"Transformation groups, such as translations or rotations, effectively express part of the variability observed in many recognition problems. The group structure enables the construction of invariant signal representations with appealing mathematical properties, where convolutions, together with pooling operators, bring stability to additive and geometric perturbations of the input. Whereas physical transformation groups are ubiquitous in image and audio applications, they do not account for all the variability of complex signal classes. We show that the invariance properties built by deep convolutional networks can be cast as a form of stable group invariance. The network wiring architecture determines the invariance group, while the trainable filter coefficients characterize the group action. We give explanatory examples which illustrate how the network architecture controls the resulting invariance group. We also explore the principle by which additional convolutional layers induce a group factorization enabling more abstract, powerful invariant representations.",Semantic Scholar DBLP identifier,Learning Stable Group Invariant Representations with Convolutional Networks,100.0,,a219e69af081740e0faab08028557965620d8303,abstract_found,,144
ICLR,pre_gpt,2013,Linear-Nonlinear-Poisson Neurons Can Do Inference On Deep Boltzmann Machines,,journals/corr/abs-1210-8442,DBLP,linear nonlinear poisson neurons can do inference on deep boltzmann machines,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Local Component Analysis,,journals/corr/abs-1109-0093,DBLP,local component analysis,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Matrix Approximation under Local Low-Rank Assumption,,journals/corr/abs-1301-3192,DBLP,matrix approximation under local low rank assumption,"Matrix approximation is a common tool in machine learning for building accurate prediction models for recommendation systems, text mining, and computer vision. A prevalent assumption in constructing matrix approximations is that the partially observed matrix is of low-rank. We propose a new matrix approximation model where we assume instead that the matrix is only locally of low-rank, leading to a representation of the observed matrix as a weighted sum of low-rank matrices. We analyze the accuracy of the proposed local low-rank modeling. Our experiments show improvements in prediction accuracy in recommendation tasks.",Semantic Scholar DBLP identifier,Matrix Approximation under Local Low-Rank Assumption,100.0,,4fbe3347246aa571e672ddc3c4957c654737a1d5,abstract_found,,92
ICLR,pre_gpt,2013,Metric-Free Natural Gradient for Joint-Training of Boltzmann Machines,,journals/corr/abs-1301-3545,DBLP,metric free natural gradient for joint training of boltzmann machines,"This paper introduces the Metric-Free Natural Gradient (MFNG) algorithm for training Boltzmann Machines. Similar in spirit to the Hessian-Free method of Martens [8], our algorithm belongs to the family of truncated Newton methods and exploits an efficient matrix-vector product to avoid explicitely storing the natural gradient metric $L$. This metric is shown to be the expected second derivative of the log-partition function (under the model distribution), or equivalently, the variance of the vector of partial derivatives of the energy function. We evaluate our method on the task of joint-training a 3-layer Deep Boltzmann Machine and show that MFNG does indeed have faster per-epoch convergence compared to Stochastic Maximum Likelihood with centering, though wall-clock performance is currently not competitive.",Semantic Scholar DBLP identifier,Metric-Free Natural Gradient for Joint-Training of Boltzmann Machines,100.0,,7a7a2658df5d66541305962d4c9d43078adadac6,abstract_found,,118
ICLR,pre_gpt,2013,Natural Gradient Revisited,,journals/corr/abs-1301-3584v4,DBLP,natural gradient revisited,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Pushing Stochastic Gradient towards Second-Order Methods -- Backpropagation Learning with Transformations in Nonlinearities,,journals/corr/abs-1301-3476,DBLP,pushing stochastic gradient towards second order methods backpropagation learning with transformations in nonlinearities,"Recently, we proposed to transform the outputs of each hidden neuron in a multi-layer perceptron network to have zero output and zero slope on average, and use separate shortcut connections to model the linear dependencies instead. We continue the work by firstly introducing a third transformation to normalize the scale of the outputs of each hidden neuron, and secondly by analyzing the connections to second order optimization methods. We show that the transformations make a simple stochastic gradient behave closer to second-order optimization methods and thus speed up learning. This is shown both in theory and with experiments. The experiments on the third transformation show that while it further increases the speed of learning, it can also hurt performance by converging to a worse local optimum, where both the inputs and outputs of many hidden neurons are close to zero.",Semantic Scholar DBLP identifier,Pushing Stochastic Gradient towards Second-Order Methods -- Backpropagation Learning with Transformations in Nonlinearities,100.0,,f72c079d9179cfaada1135a7e4c77d48b6309a30,abstract_found,,140
ICLR,pre_gpt,2013,Regularized Auto-Encoders Estimate Local Statistics,,journals/corr/abs-1211-4246,DBLP,regularized auto encoders estimate local statistics,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Regularized Discriminant Embedding for Visual Descriptor Learning,,journals/corr/abs-1301-3644,DBLP,regularized discriminant embedding for visual descriptor learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2013,Saturating Auto-Encoder,,journals/corr/abs-1301-3577,DBLP,saturating auto encoder,"We introduce a simple new regularizer for auto-encoders whose hidden-unit activation functions contain at least one zero-gradient (saturated) region. This regularizer explicitly encourages activations in the saturated region(s) of the corresponding activation function. We call these Saturating Auto-Encoders (SATAE). We show that the saturation regularizer explicitly limits the SATAE's ability to reconstruct inputs which are not near the data manifold. Furthermore, we show that a wide variety of features can be learned when different activation functions are used. Finally, connections are established with the Contractive and Sparse Auto-Encoders.",Semantic Scholar fuzzy title,Saturating Auto-Encoders,97.87234042553192,,0a9cbc7484a0da0962b39ca880ee63b398746170,abstract_found,,88
