venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
NeurIPS,pre_gpt,1998,Phase Diagram and Storage Capacity of Sequence-Storing Neural Networks,,conf/nips/DuringCS98,DBLP,phase diagram and storage capacity of sequence storing neural networks,"We solve the dynamics of Hopfield-type neural networks which store sequences of patterns, close to saturation. The asymmetry of the interaction matrix in such models leads to violation of detailed balance, ruling out an equilibrium statistical mechanical analysis. Using generating functional methods we derive exact closed equations for dynamical order parameters, viz. the sequence overlap and correlation and response functions. in the limit of an infinite system size. We calculate the time translation invariant solutions of these equations. describing stationary limit-cycles. which leads to a phase diagram. The effective retarded self-interaction usually appearing in symmetric models is here found to vanish, which causes a significantly enlarged storage capacity of αc ≈ 0.269. compared to αc ≈ 0.139 for Hopfield networks storing static patterns. Our results are tested against extensive computer simulations and excellent agreement is found.",Semantic Scholar DBLP identifier,Phase Diagram and Storage Capacity of Sequence-Storing Neural Networks,100.0,,f5ab8018ee0bcdb43dc7be9ecb28de66ac7dc8a1,abstract_found,,136
NeurIPS,pre_gpt,1998,Support Vector Machines Applied to Face Recognition,,conf/nips/Phillips98,DBLP,support vector machines applied to face recognition,Face recognition is a K class problem. where K is the number of known individuals; and support vector machines (SVMs) are a binary classification method. By reformulating the face recognition problem and reinterpreting the output of the SVM classifier. we developed a SVM -based face recognition algorithm. The face recognition problem is formulated as a problem in difference space. which models dissimilarities between two facial images. In difference space we formulate face recognition as a two class problem. The classes are: dissimilarities between faces of the same person. and dissimilarities between faces of different people. By modifying the interpretation of the decision surface generated by SVM. we generated a similarity metric between faces that is learned from examples of differences between faces. The SVM-based algorithm is compared with a principal component analysis (PCA) based algorithm on a difficult set of images from the FERET database. Performance was measured for both verification and identification scenarios. The identification performance for SVM is 77-78% versus 54% for PCA. For verification. the equal error rate is 7% for SVM and 13% for PCA.,Semantic Scholar DBLP identifier,Support Vector Machines Applied to Face Recognition,100.0,,d1032522498375a819bfcbe844bbe4d30f00880c,abstract_found,,179
NeurIPS,pre_gpt,1998,Using Collective Intelligence to Route Internet Traffic,,conf/nips/WolpertTF98,DBLP,using collective intelligence to route internet traffic,"A COllective INtelligence (COIN) is a set of interacting reinforcement learning (RL) algorithms designed in an automated fashion so that their collective behavior optimizes a global utility function. We summarize the theory of COINs, then present experiments using that theory to design COINs to control internet traffic routing. These experiments indicate that COINs outperform all previously investigated RL-based, shortest path routing algorithms.",Semantic Scholar DBLP identifier,Using Collective Intelligence to Route Internet Traffic,100.0,,d0071062df4fe6a4acc56be0745b9c3017c2a2f6,abstract_found,,62
NeurIPS,pre_gpt,1999,Maximum Entropy Discrimination,,conf/nips/JaakkolaMJ99,DBLP,maximum entropy discrimination,"We present a general framework for discriminative estimation based on the maximum entropy principle and its extensions. All calculations involve distributions over structures and/or parameters rather than specific settings and reduce to relative entropy projections. This holds even when the data is not separable within the chosen parametric class, in the context of anomaly detection rather than classification, or when the labels in the training set are uncertain or incomplete. Support vector machines are naturally subsumed under this class and we provide several extensions. We are also able to estimate exactly and efficiently discriminative distributions over tree structures of class-conditional models within this framework. Preliminary experimental results are indicative of the potential in these techniques.",Semantic Scholar DBLP identifier,Maximum Entropy Discrimination,100.0,,8f9d6be4fee69c9a859c9055b09f2ee94864f5b7,abstract_found,,115
NeurIPS,pre_gpt,1999,State Abstraction in MAXQ Hierarchical Reinforcement Learning,,conf/nips/Dietterich99,DBLP,state abstraction in maxq hierarchical reinforcement learning,"Many researchers have explored methods for hierarchical reinforcement learning (RL) with temporal abstractions, in which abstract actions are defined that can perform many primitive actions before terminating. However, little is known about learning with state abstractions, in which aspects of the state space are ignored. In previous work, we developed the MAXQ method for hierarchical RL. In this paper, we define five conditions under which state abstraction can be combined with the MAXQ value function decomposition. We prove that the MAXQ-Q learning algorithm converges under these conditions and show experimentally that state abstraction is important for the successful application of MAXQ-Q learning.",Semantic Scholar DBLP identifier,State Abstraction in MAXQ Hierarchical Reinforcement Learning,100.0,,58956205852c5451e8f34236bbc01ce4d93cca79,abstract_found,,102
NeurIPS,pre_gpt,2000,Stability and Noise in Biochemical Switches,,conf/nips/Bialek00,DBLP,stability and noise in biochemical switches,"Many processes in biology, from the regulation of gene expression in bacteria to memory in the brain, involve switches constructed from networks of biochemical reactions. Crucial molecules are present in small numbers, raising questions about noise and stability. Analysis of noise in simple reaction schemes indicates that switches stable for years and switchable in milliseconds can be built from fewer than one hundred molecules. Prospects for direct tests of this prediction, as well as implications, are discussed.",Semantic Scholar DBLP identifier,Stability and Noise in Biochemical Switches,100.0,,631b722afec395c31419d26ff4fc69b57a63d92d,abstract_found,,77
NeurIPS,pre_gpt,2000,Universality and Individuality in a Neural Code,,conf/nips/SchneidmanBTSB00,DBLP,universality and individuality in a neural code,"The problem of neural coding is to understand how sequences of action potentials (spikes) are related to sensory stimuli, motor outputs, or (ultimately) thoughts and intentions. One clear question is whether the same coding rules are used by different neurons, or by corresponding neurons in different individuals. We present a quantitative formulation of this problem using ideas from information theory, and apply this approach to the analysis of experiments in the fly visual system. We find significant individual differences in the structure of the code, particularly in the way that temporal patterns of spikes are used to convey information beyond that available from variations in spike rate. On the other hand, all the flies in our ensemble exhibit a high coding efficiency, so that every spike carries the same amount of information in all the individuals. Thus the neural code has a quantifiable mixture of individuality and universality.",Semantic Scholar DBLP identifier,Universality and Individuality in a Neural Code,100.0,,7b156b0a93231e614bd2cc08842482553448a4a4,abstract_found,,148
NeurIPS,pre_gpt,2001,Boosting and Maximum Likelihood for Exponential Models,,conf/nips/LebanonL01,DBLP,boosting and maximum likelihood for exponential models,"We derive an equivalence between AdaBoost and the dual of a convex optimization problem, showing that the only difference between minimizing the exponential loss used by AdaBoost and maximum likelihood for exponential models is that the latter requires the model to be normalized to form a conditional probability distribution over labels. In addition to establishing a simple and easily understood connection between the two methods, this framework enables us to derive new regularization procedures for boosting that directly correspond to penalized maximum likelihood. Experiments on UCI datasets support our theoretical analysis and give additional insight into the relationship between boosting and logistic regression.",Semantic Scholar DBLP identifier,Boosting and Maximum Likelihood for Exponential Models,100.0,,aecad954bbbc5d0d5d02d2f799a50a65ec5e6dde,abstract_found,,103
NeurIPS,pre_gpt,2001,Distribution of Mutual Information,,conf/nips/Hutter01,DBLP,distribution of mutual information,"The mutual information of two random variables i and j with joint probabilities {πij}is commonly used in learning Bayesian nets as well as in many other fields. The chances πij are usually estimated by the empirical sampling frequency nij/n leading to a point estimate I(nij/n) for the mutual information. To answer questions like ""is I(nij/n) consistent with zero?"" or ""what is the probability that the true mutual information is much larger than the point estimate?"" one has to go beyond the point estimate. In the Bayesian framework one can answer these questions by utilizing a (second order) prior distribution p(π) comprising prior information about π. From the prior p(π) one can compute the posterior p(π|n), from which the distribution p(I|n) of the mutual information can be calculated. We derive reliable and quickly computable approximations for p(I|n). We concentrate on the mean, variance, skewness, and kurtosis, and non-informative priors. For the mean we also give an exact expression. Numerical issues and the range of validity are discussed.",Semantic Scholar DBLP identifier,Distribution of Mutual Information,100.0,,54a94d227f0abf702eead8fb30defc962a4d5c9c,abstract_found,,166
NeurIPS,pre_gpt,2001,Efficiency versus Convergence of Boolean Kernels for On-Line Learning Algorithms,,conf/nips/KhardonRS01,DBLP,efficiency versus convergence of boolean kernels for on line learning algorithms,"We study online learning in Boolean domains using kernels which capture feature expansions equivalent to using conjunctions over basic features. We demonstrate a tradeoff between the computational efficiency with which these kernels can be computed and the generalization ability of the resulting classifier. We first describe several kernel functions which capture either limited forms of conjunctions or all conjunctions. We show that these kernels can be used to efficiently run the Percep-tron algorithm over an exponential number of conjunctions; however we also prove that using such kernels the Perceptron algorithm can make an exponential number of mistakes even when learning simple functions. We also consider an analogous use of kernel functions to run the multiplicative-update Winnow algorithm over an expanded feature space of exponentially many conjunctions. While known upper bounds imply that Winnow can learn DNF formulae with a polynomial mistake bound in this setting, we prove that it is computationally hard to simulate Win-now's behavior for learning DNF over such a feature set, and thus that such kernel functions for Winnow are not efficiently computable.",Semantic Scholar DBLP identifier,Efficiency versus Convergence of Boolean Kernels for On-Line Learning Algorithms,100.0,,e1963978f54675932e662969c8cc5516923e2a8e,abstract_found,,176
NeurIPS,pre_gpt,2001,"Entropy and Inference, Revisited",,conf/nips/NemenmanSB01,DBLP,entropy and inference revisited,"We study properties of popular near–uniform (Dirichlet) priors for learning undersampled probability distributions on discrete nonmetric spaces and show that they lead to disastrous results. However, an Occam–style phase space argument expands the priors into their infinite mixture and resolves most of the observed problems. This leads to a surprisingly good estimator of entropies of discrete distributions.",Semantic Scholar DBLP identifier,"Entropy and Inference, Revisited",100.0,,007584cbd3bb0b5e20b1c8b240e6040dc40ab2b4,abstract_found,,57
NeurIPS,pre_gpt,2001,Gaussian Process Regression with Mismatched Models,,conf/nips/Sollich01,DBLP,gaussian process regression with mismatched models,"Learning curves for Gaussian process regression are well understood when the 'student' model happens to match the 'teacher' (true data generation process). I derive approximations to the learning curves for the more generic case of mismatched models, and find very rich behaviour: For large input space dimensionality, where the results become exact, there are universal (student-independent) plateaux in the learning curve, with transitions in between that can exhibit arbitrarily many over-fitting maxima; over-fitting can occur even if the student estimates the teacher noise level correctly. In lower dimensions, plateaux also appear, and the learning curve remains dependent on the mismatch between student and teacher even in the asymptotic limit of a large number of training examples. Learning with excessively strong smoothness assumptions can be particularly dangerous: For example, a student with a standard radial basis function covariance function will learn a rougher teacher function only logarithmically slowly. All predictions are confirmed by simulations.",Semantic Scholar DBLP identifier,Gaussian Process Regression with Mismatched Models,100.0,,0b08ddb1f2391383f957b1f7313cc01e2249d4a5,abstract_found,,153
NeurIPS,pre_gpt,2001,Spike timing and the coding of naturalistic sounds in a central auditory area of songbirds,,conf/nips/WrightSBD01,DBLP,spike timing and the coding of naturalistic sounds in a central auditory area of songbirds,"In nature, animals encounter high dimensional sensory stimuli that have complex statistical and dynamical structure. Attempts to study the neural coding of these natural signals face challenges both in the selection of the signal ensemble and in the analysis of the resulting neural responses. For zebra finches, naturalistic stimuli can be defined as sounds that they encounter in a colony of conspecific birds. We assembled an ensemble of these sounds by recording groups of 10-40 zebra finches, and then analyzed the response of single neurons in the songbird central auditory area (field L) to continuous playback of long segments from this ensemble. Following methods developed in the fly visual system, we measured the information that spike trains provide about the acoustic stimulus without any assumptions about which features of the stimulus are relevant. Preliminary results indicate that large amounts of information are carried by spike timing, with roughly half of the information accessible only at time resolutions better than 10 ms; additional information is still being revealed as time resolution is improved to 2 ms. Information can be decomposed into that carried by the locking of individual spikes to the stimulus (or modulations of spike rate) vs. that carried by timing in spike patterns. Initial results show that in field L, temporal patterns give at least ~ 20% extra information. Thus, single central auditory neurons can provide an informative representation of naturalistic sounds, in which spike timing may play a significant role.",Semantic Scholar DBLP identifier,Spike timing and the coding of naturalistic sounds in a central auditory area of songbirds,100.0,,b961029e69f5aba5e862cf8b54249b4df0fe1497,abstract_found,,242
NeurIPS,pre_gpt,2002,An Information Theoretic Approach to the Functional Classification of Neurons,,conf/nips/SchneidmanBB02,DBLP,an information theoretic approach to the functional classification of neurons,"A population of neurons typically exhibits a broad diversity of responses to sensory inputs. The intuitive notion of functional classification is that cells can be clustered so that most of the diversity is captured by the identity of the clusters rather than by individuals within clusters. We show how this intuition can be made precise using information theory, without any need to introduce a metric on the space of stimuli or responses. Applied to the retinal ganglion cells of the salamander, this approach recovers classical results, but also provides clear evidence for subclasses beyond those identified previously. Further, we find that each of the ganglion cells is functionally unique, and that even within the same subclass only a few spikes are needed to reliably distinguish between cells.",Semantic Scholar DBLP identifier,An Information Theoretic Approach to the Functional Classification of Neurons,100.0,,03b5cbfbdf0c8586c5f0f4de489558b2f060be63,abstract_found,,127
NeurIPS,pre_gpt,2002,Branching Law for Axons,,conf/nips/ChklovskiiS02,DBLP,branching law for axons,"What determines the caliber of axonal branches? We pursue the hypothesis that the axonal caliber has evolved to minimize signal propagation delays, while keeping arbor volume to a minimum. We show that for a general cost function the optimal diameters of mother (d0) and daughter (d1, d2) branches at a bifurcation obey a branching law: d0v+2 + d2v+2. The derivation relies on the fact that the conduction speed scales with the axon diameter to the power v (v = 1 for myelinated axons and v = 0.5 for non-myelinated axons). We test the branching law on the available experimental data and find a reasonable agreement.",Semantic Scholar DBLP identifier,Branching Law for Axons,100.0,,10c5c84b6cca46212aabd45f941bb6650b5026dd,abstract_found,,105
NeurIPS,pre_gpt,2002,Combining Dimensions and Features in Similarity-Based Representations,,conf/nips/NavarroL02,DBLP,combining dimensions and features in similarity based representations,"This paper develops a new representational model of similarity data that combines continuous dimensions with discrete features. An algorithm capable of learning these representations is described, and a Bayesian model selection approach for choosing the appropriate number of dimensions and features is developed. The approach is demonstrated on a classic data set that considers the similarities between the numbers 0 through 9.",Semantic Scholar DBLP identifier,Combining Dimensions and Features in Similarity-Based Representations,100.0,,4b330d0b20f70cc936efaa3fec8f854354eefd13,abstract_found,,62
NeurIPS,pre_gpt,2002,Maximally Informative Dimensions: Analyzing Neural Responses to Natural Signals,,conf/nips/SharpeeRB02,DBLP,maximally informative dimensions analyzing neural responses to natural signals,"We propose a method that allows for a rigorous statistical analysis of neural responses to natural stimuli, which are non-Gaussian and exhibit strong correlations. We have in mind a model in which neurons are selective for a small number of stimulus dimensions out of the high dimensional stimulus space, but within this subspace the responses can be arbitrarily nonlinear. Therefore we maximize the mutual information between the sequence of elicited neural responses and an ensemble of stimuli that has been projected on trial directions in the stimulus space. The procedure can be done iteratively by increasing the number of directions with respect to which information is maximized. Those directions that allow the recovery of all of the information between spikes and the full unprojected stimuli describe the relevant subspace. If the dimensionality of the relevant subspace indeed is much smaller than that of the overall stimulus space, it may become experimentally feasible to map out the neuron's input-output function even under fully natural stimulus conditions. This contrasts with methods based on correlations functions (reverse correlation, spike-triggered covariance, ...) which all require simplified stimulus statistics if we are to use them rigorously.",Semantic Scholar DBLP identifier,Maximally Informative Dimensions: Analyzing Neural Responses to Natural Signals,100.0,,7a0fd770cbf1fc0ba82ed683642c670cb5a1e7c7,abstract_found,,191
NeurIPS,pre_gpt,2002,Shape Recipes: Scene Representations that Refer to the Image,,conf/nips/FreemanT02,DBLP,shape recipes scene representations that refer to the image,"The goal of low-level vision is to estimate an underlying scene, given an observed image. Real-world scenes (eg, albedos or shapes) can be very complex, conventionally requiring high dimensional representations which are hard to estimate and store. We propose a low-dimensional representation, called a scene recipe, that relies on the image itself to describe the complex scene configurations. Shape recipes are an example: these are the regression coefficients that predict the bandpassed shape from image data. We describe the benefits of this representation, and show two uses illustrating their properties: (1) we improve stereo shape estimates by learning shape recipes at low resolution and applying them at full resolution; (2) Shape recipes implicitly contain information about lighting and materials and we use them for material segmentation.",Semantic Scholar DBLP identifier,Shape Recipes: Scene Representations that Refer to the Image,100.0,,15c4d643f082e172bdcb0586091cc1ae36ccf469,abstract_found,,126
NeurIPS,pre_gpt,2003,Ambiguous Model Learning Made Unambiguous with 1/f Priors,,conf/nips/AtwalB03,DBLP,ambiguous model learning made unambiguous with 1 f priors,"What happens to the optimal interpretation of noisy data when there exists more than one equally plausible interpretation of the data? In a Bayesian model-learning framework the answer depends on the prior expectations of the dynamics of the model parameter that is to be inferred from the data. Local time constraints on the priors are insufficient to pick one interpretation over another. On the other hand, nonlocal time constraints, induced by a 1/f noise spectrum of the priors, is shown to permit learning of a specific model parameter even when there are infinitely many equally plausible interpretations of the data. This transition is inferred by a remarkable mapping of the model estimation problem to a dissipative physical system, allowing the use of powerful statistical mechanical methods to uncover the transition from indeterminate to determinate model learning.",Semantic Scholar DBLP identifier,Ambiguous Model Learning Made Unambiguous with 1/f Priors,100.0,,266760943bb2482ea802cb985cdd9531cc80e140,abstract_found,,136
NeurIPS,pre_gpt,2003,Can We Learn to Beat the Best Stock,,conf/nips/BorodinEG03,DBLP,can we learn to beat the best stock,"A novel algorithm for actively trading stocks is presented. While traditional universal algorithms (and technical trading heuristics) attempt to predict winners or trends, our approach relies on predictable statistical relations between all pairs of stocks in the market. Our empirical results on historical markets provide strong evidence that this type of technical trading can ""beat the market"" and moreover, can beat the best stock in the market. In doing so we utilize a new idea for smoothing critical parameters in the context of expert learning.",Semantic Scholar exact title,Can We Learn to Beat the Best Stock,100.0,,d349d159ce4ff9afcb8b076188997dcce439ea95,abstract_found,,85
NeurIPS,pre_gpt,2003,"Learning a World Model and Planning with a Self-Organizing, Dynamic Neural System",,conf/nips/Toussaint03,DBLP,learning a world model and planning with a self organizing dynamic neural system,"We present a connectionist architecture that can learn a model of the relations between perceptions and actions and use this model for behavior planning. State representations are learned with a growing self-organizing layer which is directly coupled to a perception and a motor layer. Knowledge about possible state transitions is encoded in the lateral connectivity. Motor signals modulate this lateral connectivity and a dynamic field on the layer organizes a planning process. All mechanisms are local and adaptation is based on Hebbian ideas. The model is continuous in the action, perception, and time domain.",Semantic Scholar DBLP identifier,"Learning a World Model and Planning with a Self-Organizing, Dynamic Neural System",100.0,,da09adc11511295650d631c8eaaac962f7d70810,abstract_found,,94
NeurIPS,pre_gpt,2004,"Comparing Beliefs, Surveys, and Random Walks",,conf/nips/AurellGK04,DBLP,comparing beliefs surveys and random walks,"Survey propagation is a powerful technique from statistical physics that has been applied to solve the 3-SAT problem both in principle and in practice. We give, using only probability arguments, a common derivation of survey propagation, belief propagation and several interesting hybrid methods. We then present numerical experiments which use WSAT (a widely used random-walk based SAT solver) to quantify the complexity of the 3-SAT formulae as a function of their parameters, both as randomly generated and after simplification, guided by survey propagation. Some properties of WSAT which have not previously been reported make it an ideal tool for this purpose - its mean cost is proportional to the number of variables in the formula (at a fixed ratio of clauses to variables) in the easy-SAT regime and slightly beyond, and its behavior in the hard-SAT regime appears to reflect the underlying structure of the solution space that has been predicted by replica symmetry-breaking arguments. An analysis of the tradeoffs between the various methods of search for satisfying assignments shows WSAT to be far more powerful than has been appreciated, and suggests some interesting new directions for practical algorithm development.",Semantic Scholar DBLP identifier,"Comparing Beliefs, Surveys, and Random Walks",100.0,,83717f667701d8dfd5d943f2c48c847e1efcdffe,abstract_found,,190
NeurIPS,pre_gpt,2004,Temporal-Difference Networks,,conf/nips/SuttonT04,DBLP,temporal difference networks,"We introduce a generalization of temporal-difference (TD) learning to networks of interrelated predictions. Rather than relating a single prediction to itself at a later time, as in conventional TD methods, a TD network relates each prediction in a set of predictions to other predictions in the set at a later time. TD networks can represent and apply TD learning to a much wider class of predictions than has previously been possible. Using a random-walk example, we show that these networks can be used to learn to predict by a fixed interval, which is not possible with conventional TD methods. Secondly, we show that if the inter-predictive relationships are made conditional on action, then the usual learning-efficiency advantage of TD methods over Monte Carlo (supervised learning) methods becomes particularly pronounced. Thirdly, we demonstrate that TD networks can learn predictive state representations that enable exact solution of a non-Markov problem. A very broad range of inter-predictive temporal relationships can be expressed in these networks. Overall we argue that TD networks represent a substantial extension of the abilities of TD methods and bring us closer to the goal of representing world knowledge in entirely predictive, grounded terms.",Semantic Scholar exact title,Temporal-Difference Networks,100.0,,eff3ff91cac2e985e2440b8c8249a2a954b693b1,abstract_found,,194
NeurIPS,pre_gpt,2004,Theory of localized synfire chain: characteristic propagation speed of stable spike pattern,,conf/nips/HamaguchiOA04,DBLP,theory of localized synfire chain characteristic propagation speed of stable spike pattern,"Neuron is a noisy information processing unit and conventional view is that information in the cortex is carried on the rate of neurons spike emission. More recent studies on the activity propagation through the homogeneous network have demonstrated that signals can be transmitted with millisecond fidelity; this model is called the Synfire chain and suggests the possibility of the spatio-temporal coding. However, the more biologically realistic, structured feedforward network generates spatially distributed inputs. It results in the difference of spike timing. This poses a question on how the spatial structure of a network effect the stability of spatio-temporal spike patterns, and the speed of a spike packet propagation. By formulating the Fokker-Planck equation for the feedforwardly coupled network with Mexican-Hat type connectivity, we show the stability of localized spike packet and existence of Multi-stable phase where both uniform and localized spike packets are stable depending on the initial input structure. The Multi-stable phase enables us to show that a spike pattern, or the information of its own, determines the propagation speed.",Semantic Scholar DBLP identifier,Theory of localized synfire chain: characteristic propagation speed of stable spike pattern,100.0,,4387d4949b40d6e105228e402af8a929de394b19,abstract_found,,171
