venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
NeurIPS,post_gpt,2023,An active learning framework for multi-group mean estimation,,conf/nips/AznagCE23,DBLP,an active learning framework for multi group mean estimation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,An information-theoretic quantification of the content of communication between brain regions,,conf/nips/CelottoBTFTLCNB23,DBLP,an information theoretic quantification of the content of communication between brain regions,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,An ε-Best-Arm Identification Algorithm for Fixed-Confidence and Beyond,,conf/nips/JourdanDK23,DBLP,an best arm identification algorithm for fixed confidence and beyond,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Augmentation-Aware Self-Supervision for Data-Efficient GAN Training,,conf/nips/HouCYZMPWWSC23,DBLP,augmentation aware self supervision for data efficient gan training,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Augmentation-free Dense Contrastive Distillation for Efficient Semantic Segmentation,,conf/nips/FanLLSY23,DBLP,augmentation free dense contrastive distillation for efficient semantic segmentation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Automatic Clipping: Differentially Private Deep Learning Made Easier and Stronger,,conf/nips/Bu0ZK23,DBLP,automatic clipping differentially private deep learning made easier and stronger,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Automatic Grouping for Efficient Cooperative Multi-Agent Reinforcement Learning,,conf/nips/ZangHLFFXC23,DBLP,automatic grouping for efficient cooperative multi agent reinforcement learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Balancing Risk and Reward: A Batched-Bandit Strategy for Automated Phased Release,,conf/nips/LiMB23,DBLP,balancing risk and reward a batched bandit strategy for automated phased release,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Balancing memorization and generalization in RNNs for high performance brain-machine Interfaces,,conf/nips/CostelloTCMWWPC23,DBLP,balancing memorization and generalization in rnns for high performance brain machine interfaces,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Bayesian Learning via Q-Exponential Process,,conf/nips/LiOL23,DBLP,bayesian learning via q exponential process,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Bayesian nonparametric (non-)renewal processes for analyzing neural spike train variability,,conf/nips/LiuL23a,DBLP,bayesian nonparametric non renewal processes for analyzing neural spike train variability,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Bayesian target optimisation for high-precision holographic optogenetics,,conf/nips/TriplettGAP23,DBLP,bayesian target optimisation for high precision holographic optogenetics,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,BenchCLAMP: A Benchmark for Evaluating Language Models on Syntactic and Semantic Parsing,,conf/nips/RoyTCSPED23,DBLP,benchclamp a benchmark for evaluating language models on syntactic and semantic parsing,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,"Beyond Invariance: Test-Time Label-Shift Adaptation for Addressing ""Spurious"" Correlations",,conf/nips/SunMED23,DBLP,beyond invariance test time label shift adaptation for addressing spurious correlations,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Birder: Communication-Efficient 1-bit Adaptive Optimizer for Practical Distributed DNN Training,,conf/nips/PengQYWWL23,DBLP,birder communication efficient 1 bit adaptive optimizer for practical distributed dnn training,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Brain Dissection: fMRI-trained Networks Reveal Spatial Selectivity in the Processing of Natural Images,,conf/nips/SarchTFW23,DBLP,brain dissection fmri trained networks reveal spatial selectivity in the processing of natural images,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Breadcrumbs to the Goal: Supervised Goal Selection from Human-in-the-Loop Feedback,,conf/nips/VillasevilBWDCA23,DBLP,breadcrumbs to the goal supervised goal selection from human in the loop feedback,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Bypass Exponential Time Preprocessing: Fast Neural Network Training via Weight-Data Correlation Preprocessing,,conf/nips/AlmanL00Z23,DBLP,bypass exponential time preprocessing fast neural network training via weight data correlation preprocessing,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CADet: Fully Self-Supervised Out-Of-Distribution Detection With Contrastive Learning,,conf/nips/Guille-EscuretR23,DBLP,cadet fully self supervised out of distribution detection with contrastive learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CAP: Correlation-Aware Pruning for Highly-Accurate Sparse Vision Models,,conf/nips/KuznedelevKFA23,DBLP,cap correlation aware pruning for highly accurate sparse vision models,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CELLE-2: Translating Proteins to Pictures and Back with a Bidirectional Text-to-Image Transformer,,conf/nips/KhwajaSAH23,DBLP,celle 2 translating proteins to pictures and back with a bidirectional text to image transformer,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CLIP4HOI: Towards Adapting CLIP for Practical Zero-Shot HOI Detection,,conf/nips/MaoDZ0FL23,DBLP,clip4hoi towards adapting clip for practical zero shot hoi detection,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CLadder: A Benchmark to Assess Causal Reasoning Capabilities of Language Models,,conf/nips/JinCLGKLBAKSS23,DBLP,cladder a benchmark to assess causal reasoning capabilities of language models,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CORL: Research-oriented Deep Offline Reinforcement Learning Library,,conf/nips/TarasovNAKK23,DBLP,corl research oriented deep offline reinforcement learning library,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CamoPatch: An Evolutionary Strategy for Generating Camoflauged Adversarial Patches,,conf/nips/WilliamsL23,DBLP,camopatch an evolutionary strategy for generating camoflauged adversarial patches,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Can Language Models Teach? Teacher Explanations Improve Student Performance via Personalization,,conf/nips/SahaHB23,DBLP,can language models teach teacher explanations improve student performance via personalization,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Category-Extensible Out-of-Distribution Detection via Hierarchical Context Descriptions,,conf/nips/LiuFC00T0Y23,DBLP,category extensible out of distribution detection via hierarchical context descriptions,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Causal Discovery in Semi-Stationary Time Series,,conf/nips/GaoAYRK23,DBLP,causal discovery in semi stationary time series,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Causal Effect Identification in Uncertain Causal Networks,,conf/nips/AkbariJMVEK23,DBLP,causal effect identification in uncertain causal networks,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Causal de Finetti: On the Identification of Invariant Causal Structure in Exchangeable Data,,conf/nips/GuoTSH23,DBLP,causal de finetti on the identification of invariant causal structure in exchangeable data,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Causal-structure Driven Augmentations for Text OOD Generalization,,conf/nips/FederWSSB23,DBLP,causal structure driven augmentations for text ood generalization,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Chanakya: Learning Runtime Decisions for Adaptive Real-Time Perception,,conf/nips/GhoshB0SG23,DBLP,chanakya learning runtime decisions for adaptive real time perception,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Characterizing Graph Datasets for Node Classification: Homophily-Heterophily Dichotomy and Beyond,,conf/nips/PlatonovKBP23,DBLP,characterizing graph datasets for node classification homophily heterophily dichotomy and beyond,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Characterizing the Impacts of Semi-supervised Learning for Weak Supervision,,conf/nips/LiZSR23,DBLP,characterizing the impacts of semi supervised learning for weak supervision,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Class-Distribution-Aware Pseudo-Labeling for Semi-Supervised Multi-Label Learning,,conf/nips/XieXL0SH23,DBLP,class distribution aware pseudo labeling for semi supervised multi label learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,ClimSim: A large multi-scale dataset for hybrid physics-ML climate emulation,,conf/nips/YuHPLBGLWBBLSBH23,DBLP,climsim a large multi scale dataset for hybrid physics ml climate emulation,Modern climate projections lack adequate spatial and temporal resolution due to computational constraints. A consequence is inaccurate and imprecise predictions of critical processes such as storms. Hybrid methods that combine physics with machine,Semantic Scholar DBLP identifier,ClimSim: A large multi-scale dataset for hybrid physics-ML climate emulation,100.0,,944d40b77d55b40967edb28dffb511c07b7cc847,abstract_found,,33
NeurIPS,post_gpt,2023,ClusterFomer: Clustering As A Universal Visual Learner,,conf/nips/LiangCWGWL23,DBLP,clusterfomer clustering as a universal visual learner,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Clustering the Sketch: Dynamic Compression for Embedding Tables,,conf/nips/TsangA23,DBLP,clustering the sketch dynamic compression for embedding tables,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Cocktail: Mixing Multi-Modality Control for Text-Conditional Image Generation,,conf/nips/0001ZLZWTC23,DBLP,cocktail mixing multi modality control for text conditional image generation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Cognitive Model Discovery via Disentangled RNNs,,conf/nips/MillerEBK23,DBLP,cognitive model discovery via disentangled rnns,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Cold Diffusion: Inverting Arbitrary Image Transforms Without Noise,,conf/nips/BansalBCLKHGGG23,DBLP,cold diffusion inverting arbitrary image transforms without noise,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,CommonScenes: Generating Commonsense 3D Indoor Scenes with Scene Graphs,,conf/nips/ZhaiOWDTNB23,DBLP,commonscenes generating commonsense 3d indoor scenes with scene graphs,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Comparing Apples to Oranges: Learning Similarity Functions for Data Produced by Different Distributions,,conf/nips/TsepenekasBLM23,DBLP,comparing apples to oranges learning similarity functions for data produced by different distributions,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Complexity of Derivative-Free Policy Optimization for Structured H∞ Control,,conf/nips/GuoKDS023,DBLP,complexity of derivative free policy optimization for structured h control,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Computational Guarantees for Doubly Entropic Wasserstein Barycenters,,conf/nips/VaskeviciusC23,DBLP,computational guarantees for doubly entropic wasserstein barycenters,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Computing Approximate 𝓁p Sensitivities,,conf/nips/PadmanabhanWZ23,DBLP,computing approximate p sensitivities,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Connecting Pre-trained Language Model and Downstream Task via Properties of Representation,,conf/nips/0002L023,DBLP,connecting pre trained language model and downstream task via properties of representation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Construction of Hierarchical Neural Architecture Search Spaces based on Context-free Grammars,,conf/nips/SchrodiSRSBH23,DBLP,construction of hierarchical neural architecture search spaces based on context free grammars,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Context-PIPs: Persistent Independent Particles Demands Context Features,,conf/nips/BianHSDLL23,DBLP,context pips persistent independent particles demands context features,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,ContiFormer: Continuous-Time Transformer for Irregular Time Series Modeling,,conf/nips/ChenRWFSL23,DBLP,contiformer continuous time transformer for irregular time series modeling,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Continual Learning for Instruction Following from Realtime Feedback,,conf/nips/SuhrA23,DBLP,continual learning for instruction following from realtime feedback,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Contrastive Retrospection: honing in on critical steps for rapid learning and generalization in RL,,conf/nips/0007YJMABR23,DBLP,contrastive retrospection honing in on critical steps for rapid learning and generalization in rl,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Convergence of Actor-Critic with Multi-Layer Neural Networks,,conf/nips/TianOP23,DBLP,convergence of actor critic with multi layer neural networks,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Convex-Concave Zero-Sum Stochastic Stackelberg Games,,conf/nips/GoktasPG23,DBLP,convex concave zero sum stochastic stackelberg games,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Convolution Monge Mapping Normalization for learning on sleep data,,conf/nips/GnassounouFG23,DBLP,convolution monge mapping normalization for learning on sleep data,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Counterfactual Memorization in Neural Language Models,,conf/nips/ZhangILJTC23,DBLP,counterfactual memorization in neural language models,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Counting Distinct Elements Under Person-Level Differential Privacy,,conf/nips/0002K23,DBLP,counting distinct elements under person level differential privacy,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Critical Initialization of Wide and Deep Neural Networks using Partial Jacobians: General Theory and Applications,,conf/nips/DoshiHG23,DBLP,critical initialization of wide and deep neural networks using partial jacobians general theory and applications,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,D-CIPHER: Discovery of Closed-form Partial Differential Equations,,conf/nips/KacprzykQS23,DBLP,d cipher discovery of closed form partial differential equations,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,D4Explainer: In-distribution Explanations of Graph Neural Network via Discrete Denoising Diffusion,,conf/nips/ChenWGY23,DBLP,d4explainer in distribution explanations of graph neural network via discrete denoising diffusion,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DELTA: Diverse Client Sampling for Fasting Federated Learning,,conf/nips/WangGL023,DBLP,delta diverse client sampling for fasting federated learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DESSERT: An Efficient Algorithm for Vector Set Search with Vector Set Queries,,conf/nips/EngelsCLS23,DBLP,dessert an efficient algorithm for vector set search with vector set queries,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DP-HyPO: An Adaptive Private Framework for Hyperparameter Optimization,,conf/nips/WangGZSS23,DBLP,dp hypo an adaptive private framework for hyperparameter optimization,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Data-Driven Network Neuroscience: On Data Collection and Benchmark,,conf/nips/XuYHGKQWKMK23,DBLP,data driven network neuroscience on data collection and benchmark,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DataPerf: Benchmarks for Data-Centric AI Development,,conf/nips/MazumderBYKRDDH23,DBLP,dataperf benchmarks for data centric ai development,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DeWave: Discrete Encoding of EEG Waves for EEG to Text Translation,,conf/nips/DuanCWWL23,DBLP,dewave discrete encoding of eeg waves for eeg to text translation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Decompose Novel into Known: Part Concept Learning For 3D Novel Class Discovery,,conf/nips/Weng0J23,DBLP,decompose novel into known part concept learning for 3d novel class discovery,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Deep Patch Visual Odometry,,conf/nips/TeedL023,DBLP,deep patch visual odometry,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Demographic Parity Constrained Minimax Optimal Regression under Linear Model,,conf/nips/FukuchiS23,DBLP,demographic parity constrained minimax optimal regression under linear model,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,"Describe, Explain, Plan and Select: Interactive Planning with LLMs Enables Open-World Multi-Task Agents",,conf/nips/WangCCLML23,DBLP,describe explain plan and select interactive planning with llms enables open world multi task agents,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Designing Robust Transformers using Robust Kernel Density Estimation,,conf/nips/HanRNNGH23,DBLP,designing robust transformers using robust kernel density estimation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Detecting hidden confounding in observational data using multiple environments,,conf/nips/KarlssonK23,DBLP,detecting hidden confounding in observational data using multiple environments,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DiViNeT: 3D Reconstruction from Disparate Views using Neural Template Regularization,,conf/nips/VoraPZ23,DBLP,divinet 3d reconstruction from disparate views using neural template regularization,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Diffusion Model for Graph Inverse Problems: Towards Effective Source Localization on Complex Networks,,conf/nips/YanF023,DBLP,diffusion model for graph inverse problems towards effective source localization on complex networks,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Discover and Align Taxonomic Context Priors for Open-world Semi-Supervised Learning,,conf/nips/WangZQCZLSJC23,DBLP,discover and align taxonomic context priors for open world semi supervised learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Discriminative Calibration: Check Bayesian Computation from Simulations and Flexible Classifier,,conf/nips/YaoD23,DBLP,discriminative calibration check bayesian computation from simulations and flexible classifier,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Disentangled Wasserstein Autoencoder for T-Cell Receptor Engineering,,conf/nips/LiGGGM23,DBLP,disentangled wasserstein autoencoder for t cell receptor engineering,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Distribution Learnability and Robustness,,conf/nips/Ben-DavidB0L23,DBLP,distribution learnability and robustness,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Distributionally Robust Bayesian Optimization with φ-divergences,,conf/nips/HusainNH23,DBLP,distributionally robust bayesian optimization with divergences,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Don't just prune by magnitude! Your mask topology is a secret weapon,,conf/nips/Hoang0LW23,DBLP,don t just prune by magnitude your mask topology is a secret weapon,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Double Auctions with Two-sided Bandit Feedback,,conf/nips/0001S23,DBLP,double auctions with two sided bandit feedback,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DrugCLIP: Contrasive Protein-Molecule Representation Learning for Virtual Screening,,conf/nips/GaoQTJRLLML23,DBLP,drugclip contrasive protein molecule representation learning for virtual screening,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DynaDojo: An Extensible Platform for Benchmarking Scaling in Dynamical System Identification,,conf/nips/BhamidipatyBTMK23,DBLP,dynadojo an extensible platform for benchmarking scaling in dynamical system identification,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Dynamically Masked Discriminator for GANs,,conf/nips/ZhangLLXHL0G23,DBLP,dynamically masked discriminator for gans,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,DäRF: Boosting Radiance Fields from Sparse Input Views with Monocular Depth Adaptation,,conf/nips/SongPACKCK23,DBLP,d rf boosting radiance fields from sparse input views with monocular depth adaptation,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,EV-Eye: Rethinking High-frequency Eye Tracking through the Lenses of Event Cameras,,conf/nips/ZhaoYLC00L23,DBLP,ev eye rethinking high frequency eye tracking through the lenses of event cameras,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Effective Targeted Attacks for Adversarial Self-Supervised Learning,,conf/nips/KimHSH23,DBLP,effective targeted attacks for adversarial self supervised learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Effectively Learning Initiation Sets in Hierarchical Reinforcement Learning,,conf/nips/BagariaAGCRK23,DBLP,effectively learning initiation sets in hierarchical reinforcement learning,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Efficient Data Subset Selection to Generalize Training Across Models: Transductive and Inductive Networks,,conf/nips/JainNATID23,DBLP,efficient data subset selection to generalize training across models transductive and inductive networks,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Efficient Potential-based Exploration in Reinforcement Learning using Inverse Dynamic Bisimulation Metric,,conf/nips/WangYDSLU23,DBLP,efficient potential based exploration in reinforcement learning using inverse dynamic bisimulation metric,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Efficiently incorporating quintuple interactions into geometric deep learning force fields,,conf/nips/WangLZWS23,DBLP,efficiently incorporating quintuple interactions into geometric deep learning force fields,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,EgoEnv: Human-centric environment representations from egocentric video,,conf/nips/NagarajanRDHG23,DBLP,egoenv human centric environment representations from egocentric video,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Eliminating Catastrophic Overfitting Via Abnormal Adversarial Examples Regularization,,conf/nips/LinYL23,DBLP,eliminating catastrophic overfitting via abnormal adversarial examples regularization,,,,,,,no_abstract_found,,0
NeurIPS,post_gpt,2023,Empowering Convolutional Neural Nets with MetaSin Activation,,conf/nips/SalehiAGCW23,DBLP,empowering convolutional neural nets with metasin activation,,,,,,,no_abstract_found,,0
