venue,era,year,title,doi,dblp_key,canonical_source
ICML,pre_gpt,1989,Combining Empirical and Analytical Learning with Version Spaces,,conf/icml/Hirsh89,DBLP
ICML,pre_gpt,1989,Combining Explanation-Based Learning and Artificial Neural Networks,,conf/icml/ShavlikT89,DBLP
ICML,pre_gpt,1989,Comparing Systems and analyzing Functions to Improve Constructive Induction,,conf/icml/Rendell89,DBLP
ICML,pre_gpt,1989,Compiling Learning Vocabulary from a Performance System Description,,conf/icml/Keller89,DBLP
ICML,pre_gpt,1989,Concept Discovery Through Utilization of Invariance Embedded in the Description Language,,conf/icml/Kokar89,DBLP
ICML,pre_gpt,1989,Conceptual Clustering of Explanations,,conf/icml/YooF89,DBLP
ICML,pre_gpt,1989,Conceptual Clustering of Mean-Ends Plans,,conf/icml/YangF89,DBLP
ICML,pre_gpt,1989,Constructive Induction Framework,,conf/icml/Mehra89,DBLP
ICML,pre_gpt,1989,Constructive Induction by Analogy,,conf/icml/RaedtB89,DBLP
ICML,pre_gpt,1989,Controlling Search for the Consequences of New Information During Knowledge Integration,,conf/icml/MurrayP89,DBLP
ICML,pre_gpt,1989,Cost-Sensitive Concept Learning of Sensor Use in Approach ad Recognition,,conf/icml/TanS89,DBLP
ICML,pre_gpt,1989,Declarative Bias for Structural Domains,,conf/icml/GrosofR89,DBLP
ICML,pre_gpt,1989,Deduction in Top-Down Inductive Learning,,conf/icml/BergadanoGP89,DBLP
ICML,pre_gpt,1989,Discovering Admissible Search Heuristics by Abstracting and Optimizing,,conf/icml/MostowP89,DBLP
ICML,pre_gpt,1989,Discovering Mathematical Operation Definitions,,conf/icml/SimsB89,DBLP
ICML,pre_gpt,1989,Discovering Problem Solving Strategies: What Humans Do and Machines Don't (Yet),,conf/icml/VanLehn89,DBLP
ICML,pre_gpt,1989,Empirical Substructure Discovery,,conf/icml/Holder89,DBLP
ICML,pre_gpt,1989,Enriching Vocabularies by Generalizing Explanation Structures,,conf/icml/MaclinS89,DBLP
ICML,pre_gpt,1989,Error Correction in Constructive Induction,,conf/icml/DrastalMR89,DBLP
ICML,pre_gpt,1989,Evaluating Bias During Pac-Learning,,conf/icml/Chrisman89,DBLP
ICML,pre_gpt,1989,Evaluating alternative Instance Representations,,conf/icml/Saxena89,DBLP
ICML,pre_gpt,1989,Exemplar-Based Theory Rejection: An Approach to the Experience Consistency Problem,,conf/icml/Rajamoney89,DBLP
ICML,pre_gpt,1989,Experiments in Robot Learning,,conf/icml/MasonCM89,DBLP
ICML,pre_gpt,1989,Explanation Based Learning as Constrained Search,,conf/icml/Haines89,DBLP
ICML,pre_gpt,1989,Explanation-Based Acceleration of Similarity-Based Learning,,conf/icml/NumaoS89,DBLP
ICML,pre_gpt,1989,Explanation-Based Learning of Reactive Operations,,conf/icml/GervasioD89,DBLP
ICML,pre_gpt,1989,Explanation-Based Learning with Week Domain Theories,,conf/icml/Pazzani89,DBLP
ICML,pre_gpt,1989,Finding New Rules for Incomplete Theories: Explicit Biases for Induction with Contextual Information,,conf/icml/Danyluk89,DBLP
ICML,pre_gpt,1989,Focused Concept Formation,,conf/icml/Gennari89,DBLP
ICML,pre_gpt,1989,Generalized Recursive Splitting Algorithms for Learning Hybrid Concepts,,conf/icml/LambertTL89,DBLP
ICML,pre_gpt,1989,Higher-Order and Modal Logic as a Framework for Explanation-Based Generalization,,conf/icml/DietzenP89,DBLP
ICML,pre_gpt,1989,Identifying Knowledge Base Deficiencies by Observing User Behavior,,conf/icml/LeviSP89,DBLP
ICML,pre_gpt,1989,Imprecise Concept Learning within a Growing Language,,conf/icml/RasZ89,DBLP
ICML,pre_gpt,1989,Improved Training Via Incremental Learning,,conf/icml/Utgoff89,DBLP
ICML,pre_gpt,1989,Improving Decision-Making on the Basis of Experience,,conf/icml/KrulwichCB89,DBLP
ICML,pre_gpt,1989,Improving Explanation-Based Indexing with Empirical Learning,,conf/icml/BarlettaK89,DBLP
ICML,pre_gpt,1989,Incremental Batch Learning,,conf/icml/ClearwaterCHB89,DBLP
ICML,pre_gpt,1989,Incremental Clustering by Minimizing Representation Length,,conf/icml/Segen89,DBLP
ICML,pre_gpt,1989,Incremental Concept Formation with Composite Objects,,conf/icml/ThompsonL89,DBLP
ICML,pre_gpt,1989,Incremental Learning of Control Strategies with Genetic algorithms,,conf/icml/Grefenstette89,DBLP
ICML,pre_gpt,1989,"Incremental, Instance-Based Learning of Independent and Graded Concept Descriptions",,conf/icml/Aha89,DBLP
ICML,pre_gpt,1989,Induction Over the Unexplained: Integrated Learning of Concepts with Both Explainable and Conventional Aspects,,conf/icml/MooneyO89,DBLP
ICML,pre_gpt,1989,Induction of Decision Trees from Inconclusive Data,,conf/icml/SpanglerFU89,DBLP
ICML,pre_gpt,1989,Inductive Learning with BCT,,conf/icml/Chan89,DBLP
ICML,pre_gpt,1989,Information Filters and Their Implementation in the SYLLOG System,,conf/icml/MarkovitchS89,DBLP
ICML,pre_gpt,1989,Integrating Learning in a Neural Network,,conf/icml/Katz89,DBLP
ICML,pre_gpt,1989,Issues in the Justification-Based Diagnosis of Planning Failures,,conf/icml/BirnbaumCK89,DBLP
ICML,pre_gpt,1989,Knowledge Acquisition Planning: Results and Prospects,,conf/icml/Hunter89,DBLP
ICML,pre_gpt,1989,Knowledge Base Refinement and Theory Revision,,conf/icml/Ginsberg89,DBLP
ICML,pre_gpt,1989,"Knowledge Base Refinement as Improving an Incorrect, Inconsistent and Incomplete Domain Theory",,conf/icml/WilkinsT89,DBLP
ICML,pre_gpt,1989,Knowledge Intensive Induction,,conf/icml/Manago89,DBLP
ICML,pre_gpt,1989,Knowledge-Based Feature Generation,,conf/icml/Callan89,DBLP
ICML,pre_gpt,1989,Labor Saving New Distinctions,,conf/icml/Woodfill89,DBLP
ICML,pre_gpt,1989,Learning Appropriate Abstractions for Planning in Formation Problems,,conf/icml/Flann89,DBLP
ICML,pre_gpt,1989,Learning Classification Rules Using Bayes,,conf/icml/Buntine89,DBLP
ICML,pre_gpt,1989,Learning Decision Rules for scheduling Problems: A Classifier Hybrid Approach,,conf/icml/HilliardLRP89,DBLP
ICML,pre_gpt,1989,Learning Hierarchies of Abstraction Spaces,,conf/icml/Knoblock89,DBLP
ICML,pre_gpt,1989,Learning Invariants from Explanations,,conf/icml/Puget89,DBLP
ICML,pre_gpt,1989,Learning Procedural Knowledge in the EBG Context,,conf/icml/MatwinM89,DBLP
ICML,pre_gpt,1989,Learning Tactical Plans for Pilot Aiding,,conf/icml/LeviPS89,DBLP
ICML,pre_gpt,1989,Learning by Analyzing Fortuitous Occurrences,,conf/icml/Chien89,DBLP
ICML,pre_gpt,1989,Learning from Opportunity,,conf/icml/ConverseHM89,DBLP
ICML,pre_gpt,1989,Learning from Plausible Explanations,,conf/icml/Fawcett89,DBLP
ICML,pre_gpt,1989,Learning the Behavior of Dynamical Systems form Examples,,conf/icml/Paredis89,DBLP
ICML,pre_gpt,1989,Learning to Plan in Complex Domains,,conf/icml/RudyK89,DBLP
ICML,pre_gpt,1989,Learning to Recognize Plans Involving Affect,,conf/icml/ORorkeCO89,DBLP
ICML,pre_gpt,1989,Learning to Retrieve Useful Information for Problem Solving,,conf/icml/Jones89,DBLP
ICML,pre_gpt,1989,Limitations on Inductive Learning,,conf/icml/Dietterich89,DBLP
ICML,pre_gpt,1989,Multi-Strategy Learning in Nonhomongeneous Domain Theories,,conf/icml/TecuciK89,DBLP
ICML,pre_gpt,1989,New Empirical Learning Mechanisms Perform Significantly Better in Real Life Domains,,conf/icml/GamsK89,DBLP
ICML,pre_gpt,1989,On Becoming Reactive,,conf/icml/BlytheM89,DBLP
ICML,pre_gpt,1989,One-Sided Algorithms for Integrating Empirical and Explanation-Based Learning,,conf/icml/SarrettP89,DBLP
ICML,pre_gpt,1989,Overcoming Feature Space Bias in a Reactive Environment,,conf/icml/Tallis89,DBLP
ICML,pre_gpt,1989,Participatory Learning: A Constructivist Model,,conf/icml/YagerF89,DBLP
ICML,pre_gpt,1989,Planning Approximate Plans for Use in the Real World,,conf/icml/Tadepalli89,DBLP
ICML,pre_gpt,1989,"Proceedings of the Sixth International Workshop on Machine Learning (ML 1989), Cornell University, Ithaca, New York, USA, June 26-27, 1989",,conf/icml/1989,DBLP
ICML,pre_gpt,1989,Processing Issues in Comparisons of Symbolic and Connectionist Learning Systems,,conf/icml/FisherMMST89,DBLP
ICML,pre_gpt,1989,Reducing Redundant Learning,,conf/icml/Martin89,DBLP
ICML,pre_gpt,1989,Reducing Search and Learning Goal Preferences,,conf/icml/Morris89,DBLP
ICML,pre_gpt,1989,Refining Representations to Improve Problem Solving Quality,,conf/icml/Schlimmer89,DBLP
ICML,pre_gpt,1989,Reformation from State Space to Reduction Space,,conf/icml/Riddle89,DBLP
ICML,pre_gpt,1989,Representational Issues in Machine Learning,,conf/icml/Subramanian89,DBLP
ICML,pre_gpt,1989,Screening Hypotheses with Explicit Bias,,conf/icml/Gordon89,DBLP
ICML,pre_gpt,1989,Signal Detection Theory: Valuable Tools for Evaluating Inductive Learning,,conf/icml/Spackman89,DBLP
ICML,pre_gpt,1989,Some Results on the Complexity of Knowledge-Based Refinement,,conf/icml/Valtorta89,DBLP
ICML,pre_gpt,1989,The Induction of Probabilistic Rule Sets - The Itrule Algorithm,,conf/icml/GoodmanS89,DBLP
ICML,pre_gpt,1989,The Role of Experimentation in Scientific Theory Revision,,conf/icml/KulkarniS89,DBLP
ICML,pre_gpt,1989,Theory Formation by Abduction: Initial Results of a Case Study Based on the Chemical Revolution,,conf/icml/ORorkeMS89,DBLP
ICML,pre_gpt,1989,Toward Automated Rational Reconstruction: A Case Study,,conf/icml/TongF89,DBLP
ICML,pre_gpt,1989,Towards a Formal Analysis of EBL,,conf/icml/Greiner89,DBLP
ICML,pre_gpt,1989,Tower of Hanoi with Connectionist Networks: Learning New Features,,conf/icml/Anderson89,DBLP
ICML,pre_gpt,1989,Two Algorithms That Learn DNF by Discovering Relevant Features,,conf/icml/PagalloH89,DBLP
ICML,pre_gpt,1989,Uncertainty Based Selection of Learning Experiences,,conf/icml/ScottM89,DBLP
ICML,pre_gpt,1989,Unifying Themes in Empirical and Explanation-Based Learning,,conf/icml/Langley89,DBLP
ICML,pre_gpt,1989,Unknown Attribute Values in Induction,,conf/icml/Quinlan89,DBLP
ICML,pre_gpt,1989,Using Concept Hierarchies to Organize Plan Knowledge,,conf/icml/AllenL89,DBLP
ICML,pre_gpt,1989,Using Determinations in EBL: A Solution to the incomplete Theory Problem,,conf/icml/Mahadevan89,DBLP
ICML,pre_gpt,1989,Using Domain Knowledge to Aid Scientific Theory Revision,,conf/icml/Rose89,DBLP
ICML,pre_gpt,1989,Using Domain Knowledge to Improve Inductive Learning Algorithms for Diagnosis,,conf/icml/FriedrichN89,DBLP
ICML,pre_gpt,1989,Using Learning to Recover Side-Effects of Operators in Robotics,,conf/icml/SobekL89,DBLP
ICML,pre_gpt,1989,Using Multiple Representations to Improve Inductive Bias: Gray and Binary Coding for Genetic Algorithms,,conf/icml/CaruanaSE89,DBLP
ICML,pre_gpt,1989,What Good Are Experiments?,,conf/icml/RuffD89,DBLP
ICML,pre_gpt,1990,A Comparative Study of ID3 and Backpropagation for English Text-to-Speech Mapping,10.1016/b978-1-55860-141-3.50007-9,conf/icml/DietterichHB90,DBLP
ICML,pre_gpt,1990,A Comparison of Learning Techniques in Second Language Learning,10.1016/b978-1-55860-141-3.50048-1,conf/icml/LytinenM90,DBLP
ICML,pre_gpt,1990,A Framework for Multi-Paradigmatic Learning,10.1016/b978-1-55860-141-3.50045-6,conf/icml/SilverFIVB90,DBLP
ICML,pre_gpt,1990,A General Method for Learning Idiosyncratic Grammars,10.1016/b978-1-55860-141-3.50047-x,conf/icml/Lehman90,DBLP
ICML,pre_gpt,1990,A Rational Analysis of Categorization,10.1016/b978-1-55860-141-3.50013-4,conf/icml/AndersonM90,DBLP
ICML,pre_gpt,1990,A Robust Approach to Numeric Discovery,10.1016/b978-1-55860-141-3.50052-3,conf/icml/NordhausenL90,DBLP
ICML,pre_gpt,1990,Acquisition of Dynamic Control Knowledge for a Robotic Manipulator,10.1016/b978-1-55860-141-3.50033-x,conf/icml/Moore90,DBLP
ICML,pre_gpt,1990,Active Perception and Reinforcement Learning,10.1016/b978-1-55860-141-3.50025-0,conf/icml/WhiteheadB90,DBLP
ICML,pre_gpt,1990,An Analysis of Representation Shift in Concept Learning,10.1016/b978-1-55860-141-3.50016-x,conf/icml/Cohen90,DBLP
ICML,pre_gpt,1990,An Incremental Method for Finding Multivariate Splits for Decision Trees,10.1016/b978-1-55860-141-3.50011-0,conf/icml/UtgoffB90,DBLP
ICML,pre_gpt,1990,An Integrated Framework of Inducing Rules from Examples,10.1016/b978-1-55860-141-3.50046-8,conf/icml/WuWZ90,DBLP
ICML,pre_gpt,1990,Applying Abstraction and Simplification to Learn in Intractable Domains,10.1016/b978-1-55860-141-3.50037-7,conf/icml/Flann90,DBLP
ICML,pre_gpt,1990,Average Case Analysis of Conjunctive Learning Algorithms,10.1016/b978-1-55860-141-3.50044-4,conf/icml/PazzaniS90,DBLP
ICML,pre_gpt,1990,Beyond Inversion of Resolution,10.1016/b978-1-55860-141-3.50018-3,conf/icml/RouveirolP90,DBLP
ICML,pre_gpt,1990,Conceptual Set Covering: Improving Fit-And-Split Algorithms,10.1016/b978-1-55860-141-3.50009-2,conf/icml/Kadie90,DBLP
ICML,pre_gpt,1990,Correcting and Extending Domain Knowledge using Outside Guidance,10.1016/b978-1-55860-141-3.50032-8,conf/icml/LairdHYT90,DBLP
ICML,pre_gpt,1990,Explanation-Based Learning with Incomplete Theories: A Three-step Approach,10.1016/b978-1-55860-141-3.50038-9,conf/icml/GenestMP90,DBLP
ICML,pre_gpt,1990,Explanations of Empirically Derived Reactive Plans,10.1016/b978-1-55860-141-3.50027-4,conf/icml/GordonG90,DBLP
ICML,pre_gpt,1990,Feature Extraction and Clustering of Tactile Impressions with Connectionist Models,10.1016/b978-1-55860-141-3.50034-1,conf/icml/ThintW90,DBLP
ICML,pre_gpt,1990,Generalizing the Order of Goals as an Approach to Generalizing Number,10.1016/b978-1-55860-141-3.50035-3,conf/icml/Bostrom90,DBLP
ICML,pre_gpt,1990,Genetic Programming,10.1016/b978-1-55860-141-3.50019-5,conf/icml/Garis90,DBLP
ICML,pre_gpt,1990,Graph Clustering and Model Learning by Data Compression,10.1016/b978-1-55860-141-3.50015-8,conf/icml/Segen90,DBLP
ICML,pre_gpt,1990,Improving the Performance of Genetic Algorithms in Automated Discovery of Parameters,10.1016/b978-1-55860-141-3.50020-1,conf/icml/KadabaN90,DBLP
ICML,pre_gpt,1990,Incremental Induction of Topologically Minimal Trees,10.1016/b978-1-55860-141-3.50012-2,conf/icml/Velde90,DBLP
ICML,pre_gpt,1990,Incremental Learning of Explanation Patterns and Their Indices,10.1016/b978-1-55860-141-3.50041-9,conf/icml/Ram90,DBLP
ICML,pre_gpt,1990,Incremental Learning of Rules and Meta-rules,10.1016/b978-1-55860-141-3.50010-9,conf/icml/SchoenauerS90,DBLP
ICML,pre_gpt,1990,Incremental Version-Space Merging,10.1016/b978-1-55860-141-3.50043-2,conf/icml/Hish90,DBLP
ICML,pre_gpt,1990,"Integrated Architectures for Learning, Planning, and Reacting Based on Approximating Dynamic Programming",10.1016/b978-1-55860-141-3.50030-4,conf/icml/Sutton90,DBLP
ICML,pre_gpt,1990,Integrated Learning in a real Domain,10.1016/b978-1-55860-141-3.50042-0,conf/icml/BergadanoGSMB90,DBLP
ICML,pre_gpt,1990,Is Learning Rate a Good Performance Criterion for Learning?,10.1016/b978-1-55860-141-3.50024-9,conf/icml/SammutC90,DBLP
ICML,pre_gpt,1990,Issues in the Design of Operator Composition Systems,10.1016/b978-1-55860-141-3.50040-7,conf/icml/Minton90,DBLP
ICML,pre_gpt,1990,KBG : A Knowledge Based Generalizer,10.1016/b978-1-55860-141-3.50005-5,conf/icml/Bisson90,DBLP
ICML,pre_gpt,1990,Knowledge Acquisition from Examples using Maximal Representation Learning,10.1016/b978-1-55860-141-3.50004-3,conf/icml/ArunkumarY90,DBLP
ICML,pre_gpt,1990,Learning Approximate Control Rules of High Utility,10.1016/b978-1-55860-141-3.50036-5,conf/icml/Cohen90a,DBLP
ICML,pre_gpt,1990,Learning Functions in k-DNF from Reinforcement,10.1016/b978-1-55860-141-3.50023-7,conf/icml/Kaelbling90,DBLP
ICML,pre_gpt,1990,Learning Plans for Competitive Domains,10.1016/b978-1-55860-141-3.50026-2,conf/icml/Epstein90,DBLP
ICML,pre_gpt,1990,Learning Procedures by Environment-Driven Constructive Induction,10.1016/b978-1-55860-141-3.50017-1,conf/icml/Hume90,DBLP
ICML,pre_gpt,1990,Learning String Patterns and Tree Patterns from Examples,10.1016/b978-1-55860-141-3.50049-3,conf/icml/KoMT90,DBLP
ICML,pre_gpt,1990,Learning and Enforcement: Stabilizing Environments to Facilitate Activity,10.1016/b978-1-55860-141-3.50028-6,conf/icml/Hammond90,DBLP
ICML,pre_gpt,1990,Learning from Data with Bounded Inconsistency,10.1016/b978-1-55860-141-3.50008-0,conf/icml/Hirsh90,DBLP
ICML,pre_gpt,1990,Learning with Discrete Multi-Valued Neurons,10.1016/b978-1-55860-141-3.50050-x,conf/icml/ObradovicP90,DBLP
ICML,pre_gpt,1990,"Machine Learning, Proceedings of the Seventh International Conference on Machine Learning, Austin, Texas, USA, June 21-23, 1990",10.1016/c2009-0-27580-5,conf/icml/1990,DBLP
ICML,pre_gpt,1990,More Results on the Complexity of Knowledge Base Refinement: Belief Networks,10.1016/b978-1-55860-141-3.50053-5,conf/icml/Valtorta90,DBLP
ICML,pre_gpt,1990,Newboole: A Fast GBML System,10.1016/b978-1-55860-141-3.50022-5,conf/icml/BonelliPSW90,DBLP
ICML,pre_gpt,1990,Performance Analysis of a Probabilistic Inductive Learning System,10.1016/b978-1-55860-141-3.50006-7,conf/icml/ChanW90,DBLP
ICML,pre_gpt,1990,Reducing Real-world Failures of Approximate Explanation-based Rules,10.1016/b978-1-55860-141-3.50031-6,conf/icml/Bennett90,DBLP
ICML,pre_gpt,1990,"Search Control, Utility, and Concept Induction",10.1016/b978-1-55860-141-3.50014-6,conf/icml/CarlsonWF90,DBLP
ICML,pre_gpt,1990,Simulation-Assisted Learning by Competition: Effects of Noise Differences Between Training Model and Target Environment,10.1016/b978-1-55860-141-3.50029-8,conf/icml/RamseyGS90,DBLP
ICML,pre_gpt,1990,The General Utility Problem in Machine Learning,10.1016/b978-1-55860-141-3.50051-1,conf/icml/Holder90,DBLP
ICML,pre_gpt,1990,Using Abductive Recovery of Failed Proofs for Problem Solving by Analogy,10.1016/b978-1-55860-141-3.50039-0,conf/icml/Kodratoff90,DBLP
ICML,pre_gpt,1990,Using Genetic Algorithms to Learn Disjunctive Rules from Examples,10.1016/b978-1-55860-141-3.50021-3,conf/icml/McCallumS90,DBLP
ICML,pre_gpt,1991,A Computational Model of Acquisition for Children's Addtion Strategies,10.1016/b978-1-55860-200-7.50017-9,conf/icml/JonesV91,DBLP
ICML,pre_gpt,1991,A Constraint-Motivated Model of Lexical Acquisition,10.1016/b978-1-55860-200-7.50023-4,conf/icml/MillerL91,DBLP
