venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
AAAI,pre_gpt,1980,An Optimisation Approach for Using Contextual Information in Conputer Vision,,conf/aaai/Faugeras80,DBLP,an optimisation approach for using contextual information in conputer vision,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Applying General Induction Methods to the Card Game Eleusis,,conf/aaai/Dietterich80,DBLP,applying general induction methods to the card game eleusis,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Approaches to Knowledge Acquisition: The Instructable Production System Project,,conf/aaai/Rychener80,DBLP,approaches to knowledge acquisition the instructable production system project,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Automated Inspection Using Gray-Scale Statistics,,conf/aaai/Barnard80,DBLP,automated inspection using gray scale statistics,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Automatic Generation of Semantic Attachments in FOL,,conf/aaai/Aiello80,DBLP,automatic generation of semantic attachments in fol,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Automatic Goal-Directed Program Transformation,,conf/aaai/Fickas80,DBLP,automatic goal directed program transformation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Bootstrap Stereo,,conf/aaai/Hannah80,DBLP,bootstrap stereo,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Computer Interpretation of Human Stick Figures,,conf/aaai/Herman80,DBLP,computer interpretation of human stick figures,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Constraint-Based Inference from Image Motion,,conf/aaai/Lawton80,DBLP,constraint based inference from image motion,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,DELTA-MIN: A Search-Control Method for Information-Gathering Problems,,conf/aaai/Carbonell80,DBLP,delta min a search control method for information gathering problems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Descriptions for a Programming Environment,,conf/aaai/GoldsteinB80,DBLP,descriptions for a programming environment,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Design Sketch for a Million-Element NETL Machine,,conf/aaai/Fahlman80,DBLP,design sketch for a million element netl machine,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Everything You Always Wanted to Know About Authority Structures But Were Unable to Represent,,conf/aaai/Meehan80,DBLP,everything you always wanted to know about authority structures but were unable to represent,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Exploiting a Domain Model in an Expert Spectral Analysis Program,,conf/aaai/Barstow80,DBLP,exploiting a domain model in an expert spectral analysis program,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Failures in Natural Language Systems: Applications to Data Base Query Systems,,conf/aaai/Mays80,DBLP,failures in natural language systems applications to data base query systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,First Experiments with Rue Automated Deduction,,conf/aaai/Digricoli80,DBLP,first experiments with rue automated deduction,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Generating Relevant Explanations: Natural Language Responses to Questions about Database Structure,,conf/aaai/McKeown80,DBLP,generating relevant explanations natural language responses to questions about database structure,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,HCPRVR: An Interpreter for Logic Programs,,conf/aaai/Chester80,DBLP,hcprvr an interpreter for logic programs,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,HEARSAY-II: A Domain-Independent Framework for Expert Systems,,conf/aaai/BalzerELW80,DBLP,hearsay ii a domain independent framework for expert systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Human Movement Understanding: A Variety of Perspectives,,conf/aaai/BadlerOPM80,DBLP,human movement understanding a variety of perspectives,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,"Incremental, Informal Program Acquisition",,conf/aaai/McCune80,DBLP,incremental informal program acquisition,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Inference with Recursive Rules,,conf/aaai/ShapiroM80,DBLP,inference with recursive rules,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Information Needed to Label a Scene,,conf/aaai/Freuder80,DBLP,information needed to label a scene,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Intelligent Retrieval Planning,,conf/aaai/King80,DBLP,intelligent retrieval planning,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Interactive Frame Instantiation,,conf/aaai/EngelmanSB80,DBLP,interactive frame instantiation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Interference Detection and Collision Avoidance Among Three Dimensional Objects,,conf/aaai/AhujaCYB80,DBLP,interference detection and collision avoidance among three dimensional objects,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Interpreting Line Drawings as Three-Dimensional Surfaces,,conf/aaai/BarrowT80,DBLP,interpreting line drawings as three dimensional surfaces,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Interpretive Vision and Restriction Graphs,,conf/aaai/BrooksB80,DBLP,interpretive vision and restriction graphs,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Knowledge Embedding in the Description System Omega,,conf/aaai/HewittAS80,DBLP,knowledge embedding in the description system omega,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Knowledge Representation for Syntactic/Semantic Processing,,conf/aaai/BobrowW80,DBLP,knowledge representation for syntactic semantic processing,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Knowledge-Based Simulation,,conf/aaai/KlahrF80,DBLP,knowledge based simulation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Language and Memory: Generalization as a Part of Understanding,,conf/aaai/Lebowitz80,DBLP,language and memory generalization as a part of understanding,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Locating Partially Visible Objects: The Local Feature Focus Method,,conf/aaai/Bolles80,DBLP,locating partially visible objects the local feature focus method,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Making Judgments,,conf/aaai/Berliner80,DBLP,making judgments,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Max-Mim Chaining of Weighted Causal Assertions is Loop Free,,conf/aaai/NgW80,DBLP,max mim chaining of weighted causal assertions is loop free,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Meta-Planning,,conf/aaai/Wilensky80,DBLP,meta planning,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Metaphors and Models,,conf/aaai/Genesereth80,DBLP,metaphors and models,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Modelling Student Acquisition of Problem-Solving Skills,,conf/aaai/Smith80,DBLP,modelling student acquisition of problem solving skills,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Multiple-Agent Planning Systems,,conf/aaai/KonoligeN80,DBLP,multiple agent planning systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Narrative Text Summarization,,conf/aaai/Lehnert80,DBLP,narrative text summarization,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,On Proving Laws of the Algebra of FP-Systems in Edinburgh LCF,,conf/aaai/Leszczylowski80,DBLP,on proving laws of the algebra of fp systems in edinburgh lcf,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,On Supporting the Use of Procedures in Office Work,,conf/aaai/FikesH80,DBLP,on supporting the use of procedures in office work,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,On Waiting,,conf/aaai/Farley80,DBLP,on waiting,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Organizing Memory and Keeping it Organized,,conf/aaai/Kolodner80,DBLP,organizing memory and keeping it organized,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Overview of an Example Generation System,,conf/aaai/RisslandS80,DBLP,overview of an example generation system,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Pathology on Game Trees: A Summary of Results,,conf/aaai/Nau80,DBLP,pathology on game trees a summary of results,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Perceptual Reasoning in a Hostile Environment,,conf/aaai/GarveyF80,DBLP,perceptual reasoning in a hostile environment,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Performing Inferences over Recursive Data Bases,,conf/aaai/NaqviH80,DBLP,performing inferences over recursive data bases,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Piaget and Artificial Intelligence,,conf/aaai/Rosenberg80,DBLP,piaget and artificial intelligence,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Problem Solving in Frame-Structured Systems Using Interactive Dialog,,conf/aaai/Reinstein80,DBLP,problem solving in frame structured systems using interactive dialog,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,"Proceedings of the 1st Annual National Conference on Artificial Intelligence, Stanford University, CA, USA, August 18-21, 1980",,conf/aaai/1980,DBLP,proceedings of the 1st annual national conference on artificial intelligence stanford university ca usa august 18 21 1980,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Project EPISTLE: A System for the Automatic Analysis of Business Correspondence,,conf/aaai/Miller80,DBLP,project epistle a system for the automatic analysis of business correspondence,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Quantifyimg and Simulating the Behavior of Knowledge-Based Interpretation Systems,,conf/aaai/LesserRP80,DBLP,quantifyimg and simulating the behavior of knowledge based interpretation systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Question Ordering in a Mixed Intiative Program Specification Dialogue,,conf/aaai/Steinberg80,DBLP,question ordering in a mixed intiative program specification dialogue,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,RI: an Expert in the Computer Systems Domain,,conf/aaai/McDermott80a,DBLP,ri an expert in the computer systems domain,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Real Time Causal Monitors for Complex Physical Sites,,conf/aaai/RiegerS80,DBLP,real time causal monitors for complex physical sites,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Reasoning about Change in Knowledgeable Office Systems,,conf/aaai/Barber80,DBLP,reasoning about change in knowledgeable office systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Representation of Control Knowledge in Expert Systems,,conf/aaai/Aikins80,DBLP,representation of control knowledge in expert systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Representation of Task-Specific Knowledge in a Gracefully Interacting User Interface,,conf/aaai/BallH80,DBLP,representation of task specific knowledge in a gracefully interacting user interface,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Representing Knowledge in an Interactive Planner,,conf/aaai/RobinsonW80,DBLP,representing knowledge in an interactive planner,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Research on Expert Problem Solving in Physics,,conf/aaai/NovakA80,DBLP,research on expert problem solving in physics,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Rule-Based Inference in Large Knowledge Bases,,conf/aaai/Mark80,DBLP,rule based inference in large knowledge bases,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Rule-Based Models of Legal Expertise,,conf/aaai/WatermanP80,DBLP,rule based models of legal expertise,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,SCOUT: A Simple Game-Searching Algorithm with Proven Optimal Properties,,conf/aaai/Pearl80,DBLP,scout a simple game searching algorithm with proven optimal properties,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Self-Correcting Generalization,,conf/aaai/Whitehill80,DBLP,self correcting generalization,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Shape Encoding and Subjective Contours,,conf/aaai/BradyGL80,DBLP,shape encoding and subjective contours,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Some Algorithm Design Methods,,conf/aaai/Tappel80,DBLP,some algorithm design methods,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Some Requirements for a Computer-Based Legal Consultant,,conf/aaai/McCarty80,DBLP,some requirements for a computer based legal consultant,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Spatial and Qualitative Aspects of Reasoning about Motion,,conf/aaai/Forbus80,DBLP,spatial and qualitative aspects of reasoning about motion,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Static Analysis of Moving Jointed Objects,,conf/aaai/Webb80,DBLP,static analysis of moving jointed objects,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,"Sticks, Plates, and Blobs: A Three-Dimensional Object Representation for Scene Analysis",,conf/aaai/ShapiroMMH80,DBLP,sticks plates and blobs a three dimensional object representation for scene analysis,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Structure Comparison and Semantic Interpretation of Differences,,conf/aaai/Chiu80,DBLP,structure comparison and semantic interpretation of differences,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,The Semantic Interpretation of Nominal Compounds,,conf/aaai/Finin80,DBLP,the semantic interpretation of nominal compounds,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Theory Directed Reading Diagnosis Research Using Computer Simulation,,conf/aaai/WagnerV80,DBLP,theory directed reading diagnosis research using computer simulation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Towards an AI Model of Argumentation,,conf/aaai/BirnbaumFM80,DBLP,towards an ai model of argumentation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Trouble-Shooting by Plausible Inference,,conf/aaai/Friedman80,DBLP,trouble shooting by plausible inference,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,Using a Matcher to Make an Expert Consultation System Behave Intelligently,,conf/aaai/Reboh80,DBLP,using a matcher to make an expert consultation system behave intelligently,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,What Should be Computed in Low Level Vision Systems,,conf/aaai/ThompsonY80,DBLP,what should be computed in low level vision systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,What's Wrong with Non-Monotonic Logic?,,conf/aaai/Israel80,DBLP,what s wrong with non monotonic logic,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1980,When Expectation Fails: Towards a Self-Correcting Inference System,,conf/aaai/Granger80,DBLP,when expectation fails towards a self correcting inference system,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A CSA Model-Based Nuclear Power Plant Consultant,,conf/aaai/Underwood82,DBLP,a csa model based nuclear power plant consultant,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Corner Finding Algorithm for Image Analysis and Registration,,conf/aaai/FangH82,DBLP,a corner finding algorithm for image analysis and registration,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Framework for Distributed Problem Solving,,conf/aaai/McArthurSC82,DBLP,a framework for distributed problem solving,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A General Paradigm for A.I. Search Procedures,,conf/aaai/NauKK82,DBLP,a general paradigm for a i search procedures,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Model Based Vision System for Recognition of Machine Parts,,conf/aaai/IkeuchiS82,DBLP,a model based vision system for recognition of machine parts,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Nonclausal Connection-Graph Resolution Theorem-Proving Program,,conf/aaai/Stickel82,DBLP,a nonclausal connection graph resolution theorem proving program,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Program That Learns to Solve Rubik's Cube,,conf/aaai/Korf82,DBLP,a program that learns to solve rubik s cube,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Search Procedure for Perfect Information Games of Chance: Its Formulation and Analysis,,conf/aaai/Ballard82,DBLP,a search procedure for perfect information games of chance its formulation and analysis,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Synthetic Approach to Temporal Information Processing,,conf/aaai/Grover82,DBLP,a synthetic approach to temporal information processing,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A System for Reasoning About Time,,conf/aaai/Vilain82,DBLP,a system for reasoning about time,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,A Systematic Approach to Continuous Graph Labeling With Application to Computer Vision,,conf/aaai/DiamondNG82,DBLP,a systematic approach to continuous graph labeling with application to computer vision,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,ARBY: Diagnosis With Shallow Causal Models,,conf/aaai/McDermottB82,DBLP,arby diagnosis with shallow causal models,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,ARGOT: The Rochester Dialogue System,,conf/aaai/AllenFL82,DBLP,argot the rochester dialogue system,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Acquisition of Appropriate Bias for Inductive Concept Learning,,conf/aaai/UtgoffM82,DBLP,acquisition of appropriate bias for inductive concept learning,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Affect Processing for Narratives,,conf/aaai/Dyer82,DBLP,affect processing for narratives,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,An Efficient Collision Warning Algorithm for Robot Arms,,conf/aaai/Powell82,DBLP,an efficient collision warning algorithm for robot arms,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,An Expert System That Volunteers Advice,,conf/aaai/ShragerF82,DBLP,an expert system that volunteers advice,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,An Expert System for Interpreting Speech Patterns,,conf/aaai/MoriGSL82,DBLP,an expert system for interpreting speech patterns,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,An Explanation for Minimal Attachment and Right Association,,conf/aaai/Milne82,DBLP,an explanation for minimal attachment and right association,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,An Overview of PhiNIX,,conf/aaai/BarstowDSV82,DBLP,an overview of phinix,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Argument Molecules: A Functional Representation of Argument Structure,,conf/aaai/Birnbaum82,DBLP,argument molecules a functional representation of argument structure,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Automatic Schema Acquisition in a Natural Language Environment,,conf/aaai/DeJong82,DBLP,automatic schema acquisition in a natural language environment,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Building Expert Systems for Controlling Complex Programs,,conf/aaai/WeissKAUPBS82,DBLP,building expert systems for controlling complex programs,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Circumscription Implies Predicate Completion (Sometimes),,conf/aaai/Reiter82,DBLP,circumscription implies predicate completion sometimes,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Circumscriptive Ignorance,,conf/aaai/Konolige82,DBLP,circumscriptive ignorance,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Competence in Knowledge Representation,,conf/aaai/BrachmanL82,DBLP,competence in knowledge representation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Conceptual Dependency and Montague Grammar: A Step Toward Conciliation,,conf/aaai/JonesW82,DBLP,conceptual dependency and montague grammar a step toward conciliation,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Consistent-Labeling Problems and Their Algorithms,,conf/aaai/Nudel82,DBLP,consistent labeling problems and their algorithms,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,DADO: A Tree-Structured Machine Architecture for Production Systems,,conf/aaai/StolfoS82,DBLP,dado a tree structured machine architecture for production systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Deep Versus Compiled Knowledge Approaches to Diagnostic Problem-Solving,,conf/aaai/ChandrasekaranM82,DBLP,deep versus compiled knowledge approaches to diagnostic problem solving,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Determining Surface Type From Surface Normals,,conf/aaai/AmaranthJ82,DBLP,determining surface type from surface normals,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Development of an Overall Direction-of-Action Sensor for Robots,,conf/aaai/Okada82,DBLP,development of an overall direction of action sensor for robots,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Diagnosis Based on Description of Structure and Function,,conf/aaai/DavisSHWSP82,DBLP,diagnosis based on description of structure and function,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Diagnosis Using Hierarchical Design Models,,conf/aaai/Genesereth82,DBLP,diagnosis using hierarchical design models,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Dividing Up the Question Answering Process,,conf/aaai/Luria82,DBLP,dividing up the question answering process,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Edge Detection in Optical Flow Fields,,conf/aaai/ThompsonMB82,DBLP,edge detection in optical flow fields,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Efficient Minimum Information Updating for Bayesian Inferencing in Expert Systems,,conf/aaai/LemmerB82,DBLP,efficient minimum information updating for bayesian inferencing in expert systems,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Error Detection and Recovery in a Dynamic Planning Environment,,conf/aaai/WardM82,DBLP,error detection and recovery in a dynamic planning environment,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Evaluating Search Methods Analytically,,conf/aaai/PurdomB82,DBLP,evaluating search methods analytically,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Event Shape Diagrams,,conf/aaai/Waltz82,DBLP,event shape diagrams,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Experiential Learning in Analogical Problem Solving,,conf/aaai/Carbonell82,DBLP,experiential learning in analogical problem solving,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Expert Systems: A User's Perspective of Some Current Tools,,conf/aaai/Ennis82,DBLP,expert systems a user s perspective of some current tools,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Final Position Control in Planar Horizontal Arm Movements,,conf/aaai/Delatizky82,DBLP,final position control in planar horizontal arm movements,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Foundations of Envisioning,,conf/aaai/KleerB82,DBLP,foundations of envisioning,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Frame-Based Computer Network Monitoring,,conf/aaai/Stabile82,DBLP,frame based computer network monitoring,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,GIST English Generator,,conf/aaai/Swartout82,DBLP,gist english generator,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,GLISP: A High-Level Language for A.I. Programming,,conf/aaai/Novak82,DBLP,glisp a high level language for a i programming,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Getting the Envisionment Right,,conf/aaai/Kuipers82,DBLP,getting the envisionment right,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Graphical Animation From Knowledge,,conf/aaai/Neiman82,DBLP,graphical animation from knowledge,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Heuretics: Theoretical and Experimental Study of Heuristic Rules,,conf/aaai/Lenat82,DBLP,heuretics theoretical and experimental study of heuristic rules,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,IDT: An Intelligent Diagnostic Tool,,conf/aaai/ShubinU82,DBLP,idt an intelligent diagnostic tool,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Induction of Causal Relationships From a Time-Oriented Clinical Database: An Overview of the RX Project,,conf/aaai/Blum82,DBLP,induction of causal relationships from a time oriented clinical database an overview of the rx project,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Information Acquisition in Diagnosis,,conf/aaai/PatilSS82,DBLP,information acquisition in diagnosis,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Inheritance of Statistical Properties,,conf/aaai/Rowe82,DBLP,inheritance of statistical properties,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Intensity-Based Edge Classification,,conf/aaai/Witkin82,DBLP,intensity based edge classification,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Job-Shop Scheduling: An Investigation in Constraint-Directed Reasoning,,conf/aaai/FoxAS82,DBLP,job shop scheduling an investigation in constraint directed reasoning,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Knowledge Integration in Text Recognition,,conf/aaai/SrihariH82,DBLP,knowledge integration in text recognition,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Knowledge Management: A Practical Amalgam of Knowledge and Data Base Technology,,conf/aaai/Kellogg82,DBLP,knowledge management a practical amalgam of knowledge and data base technology,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Knowledge Representation Languages and Predicate Calculus: How to Have Your Cake and Eat It Too,,conf/aaai/Rich82,DBLP,knowledge representation languages and predicate calculus how to have your cake and eat it too,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Learning by Chunking: Summary of a Task and a Model,,conf/aaai/RosenbloomN82,DBLP,learning by chunking summary of a task and a model,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Local Computation of Shape,,conf/aaai/Pentland82,DBLP,local computation of shape,,,,,,,no_abstract_found,,0
AAAI,pre_gpt,1982,Modeling Motion With Qualitative Process Theory,,conf/aaai/Forbus82,DBLP,modeling motion with qualitative process theory,,,,,,,no_abstract_found,,0
