venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
AAAI,post_gpt,2023,An Improved Algorithm for Online Min-Sum Set Cover,10.1609/aaai.v37i6.25835,conf/aaai/BienkowskiM23,DBLP,an improved algorithm for online min sum set cover,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,An Operator Theoretic Approach for Analyzing Sequence Neural Networks,10.1609/aaai.v37i8.26111,conf/aaai/NaimanA23,DBLP,an operator theoretic approach for analyzing sequence neural networks,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Anonymization for Skeleton Action Recognition,10.1609/aaai.v37i12.26754,conf/aaai/MoonKQ0K23,DBLP,anonymization for skeleton action recognition,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Approval-Based Voting with Mixed Goods,10.1609/aaai.v37i5.25717,conf/aaai/Lu00BS23,DBLP,approval based voting with mixed goods,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Approximating Full Conformal Prediction at Scale via Influence Functions,10.1609/aaai.v37i6.25814,conf/aaai/MartinezBWC23,DBLP,approximating full conformal prediction at scale via influence functions,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Are Transformers Effective for Time Series Forecasting?,10.1609/aaai.v37i9.26317,conf/aaai/ZengCZ023,DBLP,are transformers effective for time series forecasting,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Astromorphic Self-Repair of Neuromorphic Hardware Systems,10.1609/aaai.v37i6.25947,conf/aaai/HanIS23,DBLP,astromorphic self repair of neuromorphic hardware systems,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Attention-Based Depth Distillation with 3D-Aware Positional Encoding for Monocular 3D Object Detection,10.1609/aaai.v37i3.25391,conf/aaai/WuWPLW23,DBLP,attention based depth distillation with 3d aware positional encoding for monocular 3d object detection,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Augmenting Flight Training with AI to Efficiently Train Pilots,10.1609/aaai.v37i13.27071,conf/aaai/GuevarraDWETT23,DBLP,augmenting flight training with ai to efficiently train pilots,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,AutoInit: Analytic Signal-Preserving Weight Initialization for Neural Networks,10.1609/aaai.v37i6.25836,conf/aaai/BinghamM23,DBLP,autoinit analytic signal preserving weight initialization for neural networks,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Automata Cascades: Expressivity and Sample Complexity,10.1609/aaai.v37i8.26147,conf/aaai/RoncaKG23,DBLP,automata cascades expressivity and sample complexity,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Avocodo: Generative Adversarial Network for Artifact-Free Vocoder,10.1609/aaai.v37i11.26479,conf/aaai/BakLBYBJ23,DBLP,avocodo generative adversarial network for artifact free vocoder,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,BEVDepth: Acquisition of Reliable Depth for Multi-View 3D Object Detection,10.1609/aaai.v37i2.25233,conf/aaai/LiGYYWSSL23,DBLP,bevdepth acquisition of reliable depth for multi view 3d object detection,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Background-Mixed Augmentation for Weakly Supervised Change Detection,10.1609/aaai.v37i7.25958,conf/aaai/0006W0W0FL23,DBLP,background mixed augmentation for weakly supervised change detection,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Ballot Length in Instant Runoff Voting,10.1609/aaai.v37i5.25724,conf/aaai/TomlinsonUK23,DBLP,ballot length in instant runoff voting,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bayesian Federated Neural Matching That Completes Full Information,10.1609/aaai.v37i9.26245,conf/aaai/Xiao023,DBLP,bayesian federated neural matching that completes full information,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bayesian Optimization-Based Combinatorial Assignment,10.1609/aaai.v37i5.25726,conf/aaai/WeissteinerHSS23,DBLP,bayesian optimization based combinatorial assignment,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Behavior Estimation from Multi-Source Data for Offline Reinforcement Learning,10.1609/aaai.v37i9.26326,conf/aaai/ZhangK23,DBLP,behavior estimation from multi source data for offline reinforcement learning,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bellman Meets Hawkes: Model-Based Reinforcement Learning via Temporal Point Processes,10.1609/aaai.v37i8.26142,conf/aaai/QuTXSZM23,DBLP,bellman meets hawkes model based reinforcement learning via temporal point processes,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Better Generalized Few-Shot Learning Even without Base Data,10.1609/aaai.v37i7.25999,conf/aaai/KimC23,DBLP,better generalized few shot learning even without base data,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Better Peer Grading through Bayesian Inference,10.1609/aaai.v37i5.25757,conf/aaai/ZarkoobdPL23,DBLP,better peer grading through bayesian inference,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Beyond ADMM: A Unified Client-Variance-Reduced Adaptive Federated Learning Framework,10.1609/aaai.v37i8.26212,conf/aaai/WangXWCQS23,DBLP,beyond admm a unified client variance reduced adaptive federated learning framework,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Beyond NaN: Resiliency of Optimization Layers in the Face of Infeasibility,10.1609/aaai.v37i12.26778,conf/aaai/WongKKNS23,DBLP,beyond nan resiliency of optimization layers in the face of infeasibility,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Beyond Smoothing: Unsupervised Graph Representation Learning with Edge Heterophily Discriminating,10.1609/aaai.v37i4.25573,conf/aaai/LiuZZLP23,DBLP,beyond smoothing unsupervised graph representation learning with edge heterophily discriminating,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bi-directional Feature Reconstruction Network for Fine-Grained Few-Shot Image Classification,10.1609/aaai.v37i3.25383,conf/aaai/WuCSLMC0S23,DBLP,bi directional feature reconstruction network for fine grained few shot image classification,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bidding Graph Games with Partially-Observable Budgets,10.1609/aaai.v37i5.25679,conf/aaai/AvniJZ23,DBLP,bidding graph games with partially observable budgets,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bilinear Exponential Family of MDPs: Frequentist Regret Bound with Tractable Exploration & Planning,10.1609/aaai.v37i8.26119,conf/aaai/OuhammaBM23,DBLP,bilinear exponential family of mdps frequentist regret bound with tractable exploration planning,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Boosted Dynamic Neural Networks,10.1609/aaai.v37i9.26302,conf/aaai/YuL0HS23,DBLP,boosted dynamic neural networks,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Boosting Graph Neural Networks via Adaptive Knowledge Distillation,10.1609/aaai.v37i6.25944,conf/aaai/GuoZF0ZC23,DBLP,boosting graph neural networks via adaptive knowledge distillation,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Boosting Point Clouds Rendering via Radiance Mapping,10.1609/aaai.v37i1.25175,conf/aaai/HuangZN00023,DBLP,boosting point clouds rendering via radiance mapping,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Boosting Semi-Supervised Semantic Segmentation with Probabilistic Representations,10.1609/aaai.v37i3.25396,conf/aaai/XieWZDYFX23,DBLP,boosting semi supervised semantic segmentation with probabilistic representations,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bootstrapping Multi-View Representations for Fake News Detection,10.1609/aaai.v37i4.25670,conf/aaai/YingHZQ0G23,DBLP,bootstrapping multi view representations for fake news detection,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Boundary Graph Neural Networks for 3D Simulations,10.1609/aaai.v37i8.26092,conf/aaai/MayrLMKHB23,DBLP,boundary graph neural networks for 3d simulations,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Breaking Immutable: Information-Coupled Prototype Elaboration for Few-Shot Object Detection,10.1609/aaai.v37i2.25274,conf/aaai/LuDMLWS023,DBLP,breaking immutable information coupled prototype elaboration for few shot object detection,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,BridgeTower: Building Bridges between Encoders in Vision-Language Representation Learning,10.1609/aaai.v37i9.26263,conf/aaai/0005WRLCD23,DBLP,bridgetower building bridges between encoders in vision language representation learning,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Bugs in the Data: How ImageNet Misrepresents Biodiversity,10.1609/aaai.v37i12.26682,conf/aaai/LuccioniR23,DBLP,bugs in the data how imagenet misrepresents biodiversity,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Build-a-Bot: Teaching Conversational AI Using a Transformer-Based Intent Recognition and Question Answering Architecture,10.1609/aaai.v37i13.26903,conf/aaai/PearceAB23,DBLP,build a bot teaching conversational ai using a transformer based intent recognition and question answering architecture,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Building Compositional Robot Autonomy with Modularity and Abstraction,10.1609/aaai.v37i13.26833,conf/aaai/Zhu23,DBLP,building compositional robot autonomy with modularity and abstraction,This paper summarizes my research roadmap for building compositional robot autonomy with the principles of modularity and abstraction.,Semantic Scholar DOI,Building Compositional Robot Autonomy with Modularity and Abstraction,100.0,,1db3a6c09971d6b34718086e97edbf65505113d1,abstract_found,,18
AAAI,post_gpt,2023,CALIP: Zero-Shot Enhancement of CLIP with Parameter-Free Attention,10.1609/aaai.v37i1.25152,conf/aaai/GuoZQMM0023,DBLP,calip zero shot enhancement of clip with parameter free attention,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CDMA: A Practical Cross-Device Federated Learning Algorithm for General Minimax Problems,10.1609/aaai.v37i9.26246,conf/aaai/00010S0023,DBLP,cdma a practical cross device federated learning algorithm for general minimax problems,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CF-ViT: A General Coarse-to-Fine Method for Vision Transformer,10.1609/aaai.v37i6.25860,conf/aaai/ChenLLSW0J23,DBLP,cf vit a general coarse to fine method for vision transformer,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CKS: A Community-Based K-shell Decomposition Approach Using Community Bridge Nodes for Influence Maximization (Student Abstract),10.1609/aaai.v37i13.26980,conf/aaai/KhatriGCTVP23,DBLP,cks a community based k shell decomposition approach using community bridge nodes for influence maximization student abstract,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CL3D: Unsupervised Domain Adaptation for Cross-LiDAR 3D Detection,10.1609/aaai.v37i2.25297,conf/aaai/PengZM23,DBLP,cl3d unsupervised domain adaptation for cross lidar 3d detection,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CLIP-ReID: Exploiting Vision-Language Model for Image Re-identification without Concrete Text Labels,10.1609/aaai.v37i1.25225,conf/aaai/LiSL23,DBLP,clip reid exploiting vision language model for image re identification without concrete text labels,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CLIPVG: Text-Guided Image Manipulation Using Differentiable Vector Graphics,10.1609/aaai.v37i2.25326,conf/aaai/SongSCZJL23,DBLP,clipvg text guided image manipulation using differentiable vector graphics,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation,10.1609/aaai.v37i4.25567,conf/aaai/LinWL23,DBLP,cola improving conversational recommender systems by collaborative augmentation,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CRAFT: Camera-Radar 3D Object Detection with Spatio-Contextual Fusion Transformer,10.1609/aaai.v37i1.25198,conf/aaai/KimKCK23,DBLP,craft camera radar 3d object detection with spatio contextual fusion transformer,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CSTAR: Towards Compact and Structured Deep Neural Networks with Adversarial Robustness,10.1609/aaai.v37i2.25299,conf/aaai/PhanYS0Z23,DBLP,cstar towards compact and structured deep neural networks with adversarial robustness,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Can Bad Teaching Induce Forgetting? Unlearning in Deep Networks Using an Incompetent Teacher,10.1609/aaai.v37i6.25879,conf/aaai/ChundawatTMK23,DBLP,can bad teaching induce forgetting unlearning in deep networks using an incompetent teacher,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Can We Find Strong Lottery Tickets in Generative Models?,10.1609/aaai.v37i3.25433,conf/aaai/YeoJSHY23,DBLP,can we find strong lottery tickets in generative models,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CasFusionNet: A Cascaded Network for Point Cloud Semantic Scene Completion by Dense Feature Fusion,10.1609/aaai.v37i3.25405,conf/aaai/XuLTYHHC23,DBLP,casfusionnet a cascaded network for point cloud semantic scene completion by dense feature fusion,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Causal Concept Identification in Open World Environments,,conf/aaai/WilligZSB23,DBLP,causal concept identification in open world environments,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Causal Effect Identification in Cluster DAGs,10.1609/aaai.v37i10.26435,conf/aaai/AnandR0B23,DBLP,causal effect identification in cluster dags,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Causal Inference with Conditional Instruments Using Deep Generative Models,10.1609/aaai.v37i6.25869,conf/aaai/ChengXLLLL23,DBLP,causal inference with conditional instruments using deep generative models,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Causes of Stability in Dynamic Coalition Formation,10.1609/aaai.v37i5.25683,conf/aaai/BoehmerBK23,DBLP,causes of stability in dynamic coalition formation,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,CertiFair: A Framework for Certified Global Fairness of Neural Networks,10.1609/aaai.v37i7.25994,conf/aaai/KhedrS23,DBLP,certifair a framework for certified global fairness of neural networks,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Certified Policy Smoothing for Cooperative Multi-Agent Reinforcement Learning,10.1609/aaai.v37i12.26756,conf/aaai/MuRMJN23,DBLP,certified policy smoothing for cooperative multi agent reinforcement learning,,,,,,,no_abstract_found,,0
AAAI,post_gpt,2023,Certifying Fairness of Probabilistic Circuits,10.1609/aaai.v37i10.26447,conf/aaai/SelvamBC23,DBLP,certifying fairness of probabilistic circuits,,,,,,,no_abstract_found,,0
